1947, 1947, 0, 2293335.62299881, 205741.71, 0.0897128653724779, 0.305979391924467, 0.0844545099140338, 0.915545490085966, 1e+05, 8445.45099140338, 94138.6829674741, 5171432.27674608, 51.7143227674608
1947, 1947, 1, 1578046.41708396, 57391.07, 0.0363684295839989, 0.5, 0.0357189092657742, 0.964281090734226, 91554.5490085966, 3270.22862890694, 89919.4346941431, 5077293.59377861, 55.4564863107115
1947, 1947, 2, 1719376.25014109, 29658.7, 0.0172496857494491, 0.5, 0.0171021821158846, 0.982897817884115, 88284.3203796897, 1509.85452511056, 87529.3931171344, 4987374.15908446, 56.4921849954212
1947, 1947, 3, 1991317.02917993, 22477.48, 0.0112877455827597, 0.5, 0.0112243965166597, 0.98877560348334, 86774.4658545791, 973.991012273143, 86287.4703484425, 4899844.76596733, 56.4664353472222
1947, 1947, 4, 1930642.84302331, 14003.9, 0.00725349074822688, 0.5, 0.00722727924665166, 0.992772720753348, 85800.474842306, 620.103991180656, 85490.4228467156, 4813557.29561889, 56.1017558989714
1947, 1947, 5, 2015646.57985128, 10028.53, 0.00497534146126944, 0.5, 0.00496299516346501, 0.995037004836535, 85180.3708511253, 422.749768556291, 84968.9959668472, 4728066.87277217, 55.5065307362384
1947, 1947, 6, 1898080.64425872, 7226.35, 0.00380718807805038, 0.5, 0.00379995450730171, 0.996200045492698, 84757.621082569, 322.075104260879, 84596.5835304386, 4643097.87680532, 54.7808895235759
1947, 1947, 7, 1739388.31935608, 5401.01, 0.00310512031148942, 0.5, 0.00310030689852818, 0.996899693101472, 84435.5459783081, 261.776105677542, 84304.6579254694, 4558501.29327488, 53.9879412214138
1947, 1947, 8, 1606632.79057732, 3794.03, 0.00236147925166937, 0.5, 0.00235869424790564, 0.997641305752094, 84173.7698726306, 198.540186823107, 84074.4997792191, 4474196.63534941, 53.1542859743557
1947, 1947, 9, 1750183.12159858, 3708.87, 0.00211913253774976, 0.5, 0.00211688955298449, 0.997883110447015, 83975.2296858075, 177.766286431359, 83886.3465425918, 4390122.1355702, 52.2787749672826
1947, 1947, 10, 1750127.86608178, 3362.23, 0.00192113391550495, 0.5, 0.00191929030865212, 0.998080709691348, 83797.4633993761, 160.831659392053, 83717.0475696801, 4306235.7890276, 51.3886174394589
1947, 1947, 11, 1817158.16884074, 3124.77, 0.0017195916423684, 0.5, 0.00171811441477426, 0.998281885585226, 83636.6317399841, 143.697302595633, 83564.7830886863, 4222518.74145792, 50.4864752873503
1947, 1947, 12, 1717680.6828988, 3075.67, 0.0017905947424462, 0.5, 0.00178899306166096, 0.998211006938339, 83492.9344373885, 149.368280406202, 83418.2502971854, 4138953.95836924, 49.5725055809728
1947, 1947, 13, 1714323.08506928, 3181.87, 0.00185605037213357, 0.5, 0.0018543295076472, 0.998145670492353, 83343.5661569823, 154.546433997439, 83266.2929399836, 4055535.70807205, 48.6604532908182
1947, 1947, 14, 1735854.82448648, 3839.05, 0.00221161928166182, 0.5, 0.00220917635315221, 0.997790823646848, 83189.0197229848, 183.779215213931, 83097.1301153779, 3972269.41513207, 47.7499245496524
1947, 1947, 15, 1690532.52037682, 5024.22, 0.002971974770932, 0.5, 0.0029675650067664, 0.997032434993234, 83005.2405077709, 246.323447109089, 82882.0787842164, 3889172.28501669, 46.854539077597
1947, 1947, 16, 1703604.51609084, 5769.59, 0.00338669564767247, 0.5, 0.00338097048865305, 0.996619029511347, 82758.9170606618, 279.805456254983, 82619.0143325343, 3806290.20623247, 45.9925086192523
1947, 1947, 17, 1615134.47020426, 7054.97, 0.00436803877952513, 0.5, 0.00435851968801584, 0.995641480311984, 82479.1116044068, 359.486831777863, 82299.3681885179, 3723671.19189994, 45.1468392356082
1947, 1947, 18, 1611436.23814407, 8579.83, 0.00532433725698113, 0.5, 0.00531020060751281, 0.994689799392487, 82119.624772629, 436.071681356339, 81901.5889319508, 3641371.82371142, 44.342285218589
1947, 1947, 19, 1548233.96110583, 10194.84, 0.0065848187393579, 0.5, 0.00656320996537273, 0.993436790034627, 81683.5530912726, 536.106309655693, 81415.4999364448, 3559470.23477947, 43.5763394229698
1947, 1947, 20, 1549174.74070578, 11265.82, 0.00727214284094733, 0.5, 0.0072457966069861, 0.992754203393014, 81147.4467816169, 587.977894555825, 80853.457834339, 3478054.73484303, 42.860926286481
1947, 1947, 21, 1493540.22232778, 11704.65, 0.00783684953710691, 0.5, 0.00780626128952025, 0.99219373871048, 80559.4688870611, 628.868263477376, 80245.0347553224, 3397201.27700869, 42.1701051898856
1947, 1947, 22, 1397554.81465881, 11212.72, 0.0080230985449665, 0.5, 0.00799104208590042, 0.9920089579141, 79930.6006235837, 638.728793534356, 79611.2362268165, 3316956.24225336, 41.4979521782136
1947, 1947, 23, 1293194.31748582, 10923.13, 0.00844662697036614, 0.5, 0.00841110424040237, 0.991588895759598, 79291.8718300494, 666.932199379169, 78958.4057303598, 3237345.00602655, 40.8282076246772
1947, 1947, 24, 1212202.45289011, 10241.8, 0.00844891872276092, 0.5, 0.00841337675456926, 0.991586623245431, 78624.9396306702, 661.501239418092, 78294.1890109612, 3158386.60029619, 40.1702896705838
1947, 1947, 25, 1170388.69456173, 9610.65, 0.00821150276370263, 0.5, 0.00817792623177584, 0.991822073768224, 77963.4383912521, 637.57924793926, 77644.6487672825, 3080092.41128523, 39.5068826470695
1947, 1947, 26, 1133944.08369717, 9149.81, 0.00806901339452957, 0.5, 0.00803658971948315, 0.991963410280517, 77325.8591433128, 621.43620464135, 77015.1410409922, 3002447.76251794, 38.8285082866434
