,Country,Year,MRDT_Female,MRDT_Male,MRDT_Total
939,DEUTW,1965,7.7801536793293,7.351994395154913,7.645688314180654
940,DEUTW,1966,7.8323346378535215,7.371408618006584,7.68352821110327
941,DEUTW,1967,7.741954166874284,7.425206749093219,7.693309034212747
942,DEUTW,1968,7.6397006428544,7.252071571060111,7.542014392916015
943,DEUTW,1969,7.658951754660666,7.2869782344125955,7.58682294372292
944,DEUTW,1970,7.687142150612722,7.4722619795914085,7.738443635342377
945,DEUTW,1971,7.723372234619741,7.55159567703451,7.814825424357733
946,DEUTW,1972,7.7614520144803585,7.5863756729319,7.866583708300178
947,DEUTW,1973,7.728706363081021,7.535686974130595,7.831452635563125
948,DEUTW,1974,7.817791439656615,7.516004622775305,7.854948112879068
949,DEUTW,1975,7.77944268207531,7.577299957247687,7.897534268312931
950,DEUTW,1976,7.751348612746298,7.6653262642909015,7.957149290297569
951,DEUTW,1977,7.957924681057221,7.641887253320378,8.01922598703351
952,DEUTW,1978,7.885263306359579,7.659269085247684,8.012526673136861
953,DEUTW,1979,7.793532213308401,7.573907178111661,7.916724277920682
954,DEUTW,1980,7.828668628715052,7.524701480123453,7.8986722640988365
955,DEUTW,1981,7.836000119283405,7.521234004710548,7.89749172016857
956,DEUTW,1982,7.871607556791475,7.507608033751663,7.8920536177841365
957,DEUTW,1983,7.641268116475731,7.425923257842818,7.749944085241172
958,DEUTW,1984,7.7073408838898265,7.320773672348311,7.692053342255129
959,DEUTW,1985,7.672243224317047,7.303865835966678,7.658397433695498
960,DEUTW,1986,7.630976012058453,7.345387316489387,7.659579481606792
961,DEUTW,1987,7.645356542484035,7.311476326886486,7.628499718864443
962,DEUTW,1988,7.762466731824451,7.422689861115065,7.734535080416225
963,DEUTW,1989,7.783386758186579,7.460756241412225,7.759902415215409
964,DEUTW,1990,7.757792159836173,7.514324080965106,7.781963974724353
965,DEUTW,1991,7.816110034856188,7.711699190677215,7.923486398764929
966,DEUTW,1992,7.809832233239714,7.705672083600501,7.908375702043094
967,DEUTW,1993,7.8579695040731625,7.613144257794001,7.8399188304277665
968,DEUTW,1994,7.7834855563949255,7.715970033013718,7.8715151805462344
969,DEUTW,1995,7.745080004499375,7.617619918119789,7.770054626133405
970,DEUTW,1996,7.752636681114029,7.54164013576514,7.703460495621034
971,DEUTW,1997,7.708588339963271,7.477124675094339,7.632331109171447
972,DEUTW,1998,7.572001541026315,7.3809670043454805,7.5134305422194325
973,DEUTW,1999,7.606108326190706,7.364413195508644,7.507879340602302
974,DEUTW,2000,7.620322915860241,7.420961472886243,7.549891230686782
975,DEUTW,2001,7.487856325615019,7.420977145614824,7.503937100797291
976,DEUTW,2002,7.459211177516383,7.343226293799451,7.43245020857662
977,DEUTW,2003,7.47986594774233,7.374424504224091,7.457910029588123
978,DEUTW,2004,7.352166535490445,7.378215668995273,7.412780120192798
979,DEUTW,2005,7.4076031075565165,7.303398869708166,7.378067199079873
980,DEUTW,2006,7.3375532522244935,7.25575506433029,7.319201240043058
981,DEUTW,2007,7.324215028167492,7.249561197296603,7.3087722218669064
982,DEUTW,2008,7.148973832068721,7.278114025043303,7.266129295192941
983,DEUTW,2009,7.263626158644,7.259874444218818,7.290171365053266
984,DEUTW,2010,7.1413984759180185,7.280941154926016,7.26076694164071
985,DEUTW,2011,7.089429971215633,7.214130553263706,7.197851819069893
986,DEUTW,2012,7.001267072645721,7.123935898469758,7.111017278599131
987,DEUTW,2013,7.07590613214697,7.061837097569802,7.092556803665877
988,DEUTW,2014,6.966473385159555,7.151016968770162,7.115004248590597
989,DEUTW,2015,7.015652767385878,7.173081285383913,7.14962396480478
990,DEUTW,2016,7.057942012846871,7.206663549229322,7.188314060492628
991,DEUTW,2017,6.975166812935155,7.150923181337302,7.124292303738304
992,DEUTW,2018,7.094086106459004,7.013127403188001,7.073767644474597
993,DEUTW,2019,7.091395493631283,7.069086138130076,7.1112933869997645
994,DEUTW,2020,6.983420916550998,7.089775865253061,7.08996069184126
995,DNK,1835,15.549405945186233,13.812006430695556,14.65783289949302
996,DNK,1836,15.644011207396865,14.072290849432331,14.851523297079282
997,DNK,1837,14.302205334448525,13.002676792992025,13.64879849230764
998,DNK,1838,14.606930242894785,13.067903645115921,13.818057838069434
999,DNK,1839,14.748413498459353,12.58273379865843,13.640103126203137
1000,DNK,1840,15.152789205878555,12.486449778940287,13.749736567181037
1001,DNK,1841,14.85291679856148,12.7174972586394,13.746662114868947
1002,DNK,1842,13.977611132129738,12.433512509879733,13.185261183777122
1003,DNK,1843,15.04197471842671,11.956261145897223,13.396729552579993
1004,DNK,1844,13.715181438321519,11.93939232340408,12.790995658416783
1005,DNK,1845,14.934984856821131,12.293627651080202,13.533697481184532
1006,DNK,1846,15.392012184785631,12.140933039044029,13.637736728944395
1007,DNK,1847,14.164292719523685,11.876438371680049,12.970116186973318
1008,DNK,1848,13.492009584408516,12.185983154406959,12.851603690456653
1009,DNK,1849,13.992363782589038,13.020213354030934,13.507960548280606
1010,DNK,1850,14.795701903719637,12.323902028247895,13.491497824575896
1011,DNK,1851,14.321387471112969,12.251101418543763,13.244173177640562
1012,DNK,1852,14.450122050803378,12.204985471692734,13.255156230936047
1013,DNK,1853,14.242518527038344,14.008047683369057,14.15506937690526
1014,DNK,1854,14.533930350103166,12.506361950196528,13.466636391856921
1015,DNK,1855,13.941272022687256,11.67654890091906,12.770581730081933
1016,DNK,1856,15.104129080647892,11.720460775329023,13.228004023137379
1017,DNK,1857,14.616788609516753,12.57531195389795,13.580700473313975
1018,DNK,1858,15.529535405620809,11.840360334295458,13.497313869857438
1019,DNK,1859,14.695254956447933,11.952965928979626,13.198732967189706
1020,DNK,1860,14.738004720447579,11.712317653960614,13.079905340240893
1021,DNK,1861,14.381737589210175,12.028369974813497,13.122375050210419
1022,DNK,1862,14.740251369393848,11.494842581021821,12.961753864138648
1023,DNK,1863,14.5324920546079,11.65392544898072,12.972800710093
1024,DNK,1864,15.055896608072825,12.78185704287386,13.857107693546942
1025,DNK,1865,16.369004280519334,12.18413495730609,13.986975676981428
1026,DNK,1866,15.728797821136252,12.098653503487169,13.707947103702281
1027,DNK,1867,15.146821152982486,11.749150884002832,13.278211769589932
1028,DNK,1868,14.53857382229452,12.760644684092386,13.617197998537533
1029,DNK,1869,14.669200587019729,11.837926929222531,13.148929841646478
1030,DNK,1870,15.907913321422878,11.769342239942823,13.589144808287926
1031,DNK,1871,15.20916492277942,12.179508023400434,13.584461757399497
1032,DNK,1872,15.75354272543789,12.409643559886467,13.945679705858831
1033,DNK,1873,15.198957606321816,11.66523110174759,13.301771225260588
1034,DNK,1874,15.145080694994423,12.017570697620013,13.408179810424665
1035,DNK,1875,15.629870022818281,11.847818526418598,13.554020212022133
1036,DNK,1876,15.841089217694789,12.165087769657928,13.79758089513943
1037,DNK,1877,15.733602865051589,12.125124742141656,13.748110844675725
1038,DNK,1878,15.325228972138333,12.556508679203894,13.86683228470829
1039,DNK,1879,15.157569924847065,12.143516698038546,13.540325971025798
1040,DNK,1880,14.897455378989052,12.087231514290318,13.405339091042679
1041,DNK,1881,15.64902664040352,11.55872663050482,13.365559949846851
1042,DNK,1882,15.187072074212544,12.470141698948513,13.711334290106468
1043,DNK,1883,14.941010986683994,12.048663100994178,13.372226388452802
1044,DNK,1884,15.992294454109196,12.165165775709081,13.860329529190523
1045,DNK,1885,15.425083011631937,12.06685593798835,13.593168106301395
1046,DNK,1886,14.944422555288348,12.659408033797858,13.733362630162679
1047,DNK,1887,15.428312513005947,12.58565546523271,13.875267550737927
1048,DNK,1888,14.748965116993807,12.66042240665121,13.637415419635202
1049,DNK,1889,15.106682991824101,12.658546859040877,13.785993190791592
1050,DNK,1890,14.447092779456788,12.189102567688785,13.241821295704293
1051,DNK,1891,13.453998803872652,11.83729995225289,12.607371134423358
1052,DNK,1892,12.911964833625145,11.476483450089852,12.16784558411219
1053,DNK,1893,14.770974588776097,12.213065880103109,13.365455048848697
1054,DNK,1894,13.976216996464261,12.385423342243909,13.143811384636608
1055,DNK,1895,14.094593592024225,11.757683997906787,12.843314264143885
1056,DNK,1896,13.488784632207388,11.89889874939342,12.636995606106103
1057,DNK,1897,13.420261707589223,11.918731302158191,12.62151503168437
1058,DNK,1898,13.944369430377275,12.206901333830935,13.023208203711944
1059,DNK,1899,12.872330111612431,11.661034716960893,12.23922671535821
1060,DNK,1900,13.135114673126902,11.786209362263943,12.42760072217294
1061,DNK,1901,13.6912984094241,12.288177633208077,12.942386091087267
1062,DNK,1902,13.374129126481678,11.832790736558234,12.565958379791974
1063,DNK,1903,12.685370285975251,11.941200828766497,12.29872388854407
1064,DNK,1904,13.181359080840156,11.071268856749743,12.063412747010752
1065,DNK,1905,13.251669056171611,10.894727293667897,11.985292532554022
1066,DNK,1906,13.031351568351978,11.278336935762773,12.105429956547638
1067,DNK,1907,12.213311423554046,10.903529473277588,11.537896186530107
1068,DNK,1908,12.562755533585388,11.22896689661203,11.855415694568839
1069,DNK,1909,12.720099176889647,11.001108806016397,11.794916817922168
1070,DNK,1910,12.928550009973797,11.10287517105424,11.962687872106844
1071,DNK,1911,12.63731078989748,11.20733601204568,11.89017280653067
1072,DNK,1912,12.52456123047789,11.042894097986608,11.749845621233218
1073,DNK,1913,12.101401187536824,10.968185517339183,11.51841385024069
1074,DNK,1914,12.429118127377027,10.807726941813685,11.568493432970445
1075,DNK,1915,12.299455497724516,11.092416996514691,11.689672148207254
1076,DNK,1916,11.881201264940211,11.311932069392618,11.606150051994314
1077,DNK,1917,12.1280494601676,10.696866615844636,11.421652306784749
1078,DNK,1918,19.199857797232664,18.32523921593342,18.78926109992528
1079,DNK,1919,14.248519431499886,13.105209662411017,13.695175409166275
1080,DNK,1920,13.617243408096181,11.984507272901308,12.792264412155028
1081,DNK,1921,11.420338255916251,9.863077161861206,10.661171739788852
1082,DNK,1922,10.84232931786799,9.607334490520332,10.243752416886469
1083,DNK,1923,10.50988871500436,9.651186252537922,10.088334067807834
1084,DNK,1924,10.557111934925137,9.58412814758855,10.084372137092858
1085,DNK,1925,10.764953519648069,9.784123102885275,10.306987853641777
1086,DNK,1926,10.643862349580083,9.551891226698778,10.114781567267213
1087,DNK,1927,10.545158623305799,9.518637434847555,10.060567699287153
1088,DNK,1928,10.46123264377851,9.496364649466669,9.981912783090898
1089,DNK,1929,10.551915934211086,9.271454869571976,9.929319621136091
1090,DNK,1930,10.331621721766949,9.3135370976071,9.837897026666202
1091,DNK,1931,10.181374521911168,9.257037133802525,9.733540759155481
1092,DNK,1932,10.258816610815394,9.379390521632617,9.82403641331552
1093,DNK,1933,10.197396696897712,9.123287129017154,9.675284496306828
1094,DNK,1934,10.165051277166471,8.936159837956657,9.542122987424374
1095,DNK,1935,9.873802399941747,9.062044047426609,9.47425428696533
1096,DNK,1936,9.743566727493922,9.17938975841922,9.470265297440429
1097,DNK,1937,9.3960481257523,8.72241958902061,9.059816630146994
1098,DNK,1938,9.549149824278889,8.878094588226137,9.21933327944381
1099,DNK,1939,9.135449327956723,8.351492251317808,8.738169150044532
1100,DNK,1940,8.946828104956555,8.21982263484714,8.580903417112964
1101,DNK,1941,8.74140227967748,8.023677899141653,8.378608938703774
1102,DNK,1942,9.089483208979772,8.4508781704311,8.775053545231302
1103,DNK,1943,9.129778752242538,8.639782172030374,8.894134920900697
1104,DNK,1944,9.119858496594018,9.341336439003845,9.240832214768258
1105,DNK,1945,9.59424717999304,9.755436551421573,9.693391386438508
1106,DNK,1946,9.04734394928941,8.823028508001316,8.953841642677352
1107,DNK,1947,8.955851740128105,8.52920161821797,8.750566487878244
1108,DNK,1948,8.93591086515513,8.620383406460626,8.780373332807388
1109,DNK,1949,8.264902527505908,8.264857293009905,8.283643585180618
1110,DNK,1950,7.966726194795313,7.820266690332865,7.902460289418998
1111,DNK,1951,7.951837268844091,8.111369745114573,8.061451658336777
1112,DNK,1952,7.964449748981435,7.72890519242718,7.855142343334968
1113,DNK,1953,7.854379953402147,7.786923804494658,7.845533709375752
1114,DNK,1954,7.755431905192438,7.556043631006588,7.664653129112143
1115,DNK,1955,7.884249728799586,7.4979449942667955,7.695652895171917
1116,DNK,1956,7.780238105045655,7.198411842874462,7.486797384998619
1117,DNK,1957,7.940072506363296,7.312653491412098,7.614503775559317
1118,DNK,1958,7.610300438183255,7.318017171699993,7.479865583005584
1119,DNK,1959,7.9216316644769735,7.422349758712632,7.66241095289847
1120,DNK,1960,7.943036187834162,7.324759771704965,7.626248041090975
1121,DNK,1961,8.002020059715926,7.056085737666981,7.485085888826845
1122,DNK,1962,7.6077041492658575,7.173780728331995,7.395883476698141
1123,DNK,1963,8.060401513899462,7.081998381402453,7.512253358339243
1124,DNK,1964,7.38181766640517,7.07882210591032,7.253917127632293
1125,DNK,1965,7.81025408446871,7.118161922284508,7.444218762412572
1126,DNK,1966,7.692625995945598,7.185466908540717,7.439455595859869
1127,DNK,1967,7.612414732971214,6.894564788517402,7.2330501646254275
1128,DNK,1968,7.900108844464047,7.216858699016413,7.541387564144549
1129,DNK,1969,7.927164156151661,7.081680243060114,7.47064267985754
1130,DNK,1970,7.807529843692791,7.184391796870601,7.477733524504732
1131,DNK,1971,7.985187170417235,7.209457341246599,7.5603531305098715
1132,DNK,1972,7.660250213423894,7.244496828391992,7.474532902570488
1133,DNK,1973,8.053029154521479,7.271954497061047,7.633503868146534
1134,DNK,1974,7.500925758592869,7.229956519401349,7.4037041502398
1135,DNK,1975,7.639713761707786,7.1847758430025825,7.425530087873413
1136,DNK,1976,7.69634904942226,7.023197313125497,7.339932362501622
1137,DNK,1977,7.90127305186316,7.268743364159564,7.5659895388406335
1138,DNK,1978,7.479392682508313,7.0899204267547935,7.308241844919399
1139,DNK,1979,7.705467769152162,7.2964555222494845,7.512629362488226
1140,DNK,1980,7.981279391382097,7.411653120649269,7.7013417069856045
1141,DNK,1981,7.631608346913044,7.422310209353526,7.5924513403617855
1142,DNK,1982,7.649496668992155,7.49638270221069,7.64194889779636
1143,DNK,1983,7.694074942837461,7.644614331822797,7.75327031489153
1144,DNK,1984,7.791855212646417,7.599498258552371,7.757093411865501
1145,DNK,1985,7.6185736508622774,7.358970556141873,7.533299810461204
1146,DNK,1986,7.46603263808493,7.7732343260313055,7.752504165878135
1147,DNK,1987,7.2836574406039825,7.651108676635045,7.613930537352017
1148,DNK,1988,7.326883105159187,7.565809109529977,7.56505257671797
1149,DNK,1989,7.452365583145492,7.833492387511928,7.789961085486524
1150,DNK,1990,7.070357370023055,7.671875881783951,7.539106508407022
1151,DNK,1991,7.172266629726723,7.845064605465486,7.682077262860156
1152,DNK,1992,7.224606365275066,7.7008165979228576,7.606421038016242
1153,DNK,1993,6.95182386276678,7.9063183719857895,7.645412493910909
1154,DNK,1994,7.100153425892154,7.875771837573663,7.651069635294376
1155,DNK,1995,7.126999250100515,7.709259497896424,7.563902676560717
1156,DNK,1996,6.986427392106166,7.813656255314317,7.575138372606724
1157,DNK,1997,6.995330119833222,7.736237747681661,7.511618022264031
1158,DNK,1998,6.954661978364945,7.513411108668412,7.344824197729595
1159,DNK,1999,6.99302624759883,7.4120669224649705,7.291519143922939
1160,DNK,2000,6.669510109815444,7.418574867010907,7.160827959456884
1161,DNK,2001,6.8401878509858065,7.452398256589889,7.274076546127602
1162,DNK,2002,6.8277984664598055,7.6967578905828065,7.426202559642212
1163,DNK,2003,6.9348981908626355,7.513172183465434,7.335719082621057
1164,DNK,2004,6.811817171529389,7.774421436346222,7.458146219446609
1165,DNK,2005,6.743333407334051,7.296363998437637,7.118551607324281
1166,DNK,2006,6.656094079729346,7.482414573170841,7.200548033725078
1167,DNK,2007,6.5225949604030244,7.458932087954243,7.166734414577405
1168,DNK,2008,7.163077398358058,7.362507005061647,7.336017738125421
1169,DNK,2009,6.8488835854412935,7.3916734368414785,7.218713465351323
1170,DNK,2010,6.5990835855059,7.159643184803352,6.973343668424858
1171,DNK,2011,6.5657472598394175,7.504260115567806,7.199283102329834
1172,DNK,2012,6.603085196070093,6.948933792049447,6.857845502441346
1173,DNK,2013,6.456454267993068,6.976388601226169,6.848077443964678
1174,DNK,2014,6.767989783301658,7.248168547121803,7.108275051640408
1175,DNK,2015,6.5730401043894835,6.821720098233572,6.763626917589931
1176,DNK,2016,6.536189037604029,7.08912356722128,6.924071625946967
1177,DNK,2017,6.415854774604796,6.91610508769558,6.816240045480759
1178,DNK,2018,6.984306788421901,7.0986846430322466,7.094074471350838
1179,DNK,2019,6.5191971814118865,6.789758026570942,6.737430582858211
1180,DNK,2020,6.721701449154999,6.954483627873419,6.919292318889124
1181,DNK,2021,6.556091460055755,6.783575149214564,6.727741393198777
1182,DNK,2022,6.5961444853625615,7.171089953892885,6.991577879497317
1183,DNK,2023,6.852775738522428,7.267117151883618,7.150475712359729
1184,ESP,1908,13.225183888029331,11.801801649633791,12.483725821402725
1185,ESP,1909,13.2041876804163,12.007497379955419,12.590437594674418
1186,ESP,1910,13.459110336126693,11.927726471830931,12.656569621728961
1187,ESP,1911,12.958114936281705,11.534255828499049,12.211448794263664
1188,ESP,1912,12.60881570329594,11.291356191093486,11.923250695070795
1189,ESP,1913,12.800754228251762,11.279559732052084,11.99588963553604
1190,ESP,1914,12.561500704329628,11.290182137583434,11.89469953314154
1191,ESP,1915,12.919325963987394,11.3289177153534,12.088453111754019
1192,ESP,1916,12.623937222963486,11.300548642270646,11.928663428247086
1193,ESP,1917,12.445110581289999,11.093658906948356,11.731737361619723
1194,ESP,1918,22.788379930110906,21.09494003281145,21.914632400525633
1195,ESP,1919,14.115907835821712,12.946591220531074,13.504439646508173
1196,ESP,1920,14.408763000983342,12.701002465372277,13.505401910848864
1197,ESP,1921,12.775902557878865,11.329818970783052,12.013419032408645
1198,ESP,1922,12.879727152253336,11.316064690514043,12.035893112868974
1199,ESP,1923,12.544950930610614,11.328739526308441,11.88844727138191
1200,ESP,1924,12.67362983039958,11.42017056812589,11.997013231755274
1201,ESP,1925,12.342849518778975,10.90588296872917,11.562932574986592
1202,ESP,1926,12.402930732942718,11.156117598774907,11.732433253314959
1203,ESP,1927,12.158603602747784,11.105594364362027,11.595231959384954
1204,ESP,1928,12.24930006609878,11.096299973076297,11.633709204136673
1205,ESP,1929,12.3264068312243,11.065811878800597,11.649965132979588
1206,ESP,1930,12.443105120959455,11.083755059554944,11.714348572126225
1207,ESP,1931,12.235881450257507,11.069546035198199,11.625991209427879
1208,ESP,1932,11.77309477861084,10.620091891738262,11.1655718522478
1209,ESP,1933,12.060687076397913,10.925867302020963,11.46136998866016
1210,ESP,1934,11.682236104711478,10.787891716206575,11.219446451083309
1211,ESP,1935,11.906458746133058,10.80180201694188,11.33188327251683
1212,ESP,1936,11.634330192695092,14.40884006279224,13.351125325014854
1213,ESP,1937,11.850046733191727,14.041617501969432,13.187297619371083
1214,ESP,1938,11.363395455246524,12.57965166598486,12.13737781955671
1215,ESP,1939,11.65726136103795,14.431448867624702,13.383826913585258
1216,ESP,1940,11.98390655388654,14.153408044986387,13.374784826511162
1217,ESP,1941,11.327987419711276,11.906816002013898,11.792357460195014
1218,ESP,1942,11.65568915165459,12.200933609759508,12.050160319083455
1219,ESP,1943,11.839578091981084,12.198002337406686,12.114395091574172
1220,ESP,1944,11.69321983840919,12.630037901463375,12.298689927071388
1221,ESP,1945,11.79302311988055,11.99916853968514,11.9810973907926
1222,ESP,1946,11.082021061466696,10.83490357422832,11.003012504026753
1223,ESP,1947,10.987635401319837,10.88748195077384,10.982029428212137
1224,ESP,1948,11.278398577935418,11.00462111161662,11.172812161749514
1225,ESP,1949,10.893636862721737,10.468571810243812,10.705263252955968
1226,ESP,1950,10.605954727932977,10.18803904613704,10.420964821995431
1227,ESP,1951,9.902774430226836,9.318175286128495,9.617843730076364
1228,ESP,1952,9.629871381104714,9.185506204976866,9.424609283581429
1229,ESP,1953,9.07551605609868,8.720850003623347,8.919353634433596
1230,ESP,1954,9.115604103654531,8.575623454108436,8.85434678034471
1231,ESP,1955,8.99691216013891,8.471254721510734,8.743197564599043
1232,ESP,1956,8.688187788332229,8.175524229433162,8.441158949892083
1233,ESP,1957,8.793277309832094,8.242158889430224,8.522139521890058
1234,ESP,1958,8.756122033152595,8.275305607327166,8.528777831017415
1235,ESP,1959,8.683872417530505,8.090846456741923,8.392804983302849
1236,ESP,1960,8.410540945228563,8.023854222736285,8.246741483724758
1237,ESP,1961,8.42306520747151,8.061307079379965,8.274850894031356
1238,ESP,1962,8.423611999394787,7.824753659523586,8.13016555452658
1239,ESP,1963,8.267369337189029,7.812614068545524,8.062163259881821
1240,ESP,1964,8.278385404594312,7.8001142755091815,8.059864693959613
1241,ESP,1965,8.201803760077048,7.860151064565257,8.066877535470368
1242,ESP,1966,8.150701386214026,7.822805114399389,8.025265043881289
1243,ESP,1967,8.100692141434257,7.7768788200309755,7.977736553451831
1244,ESP,1968,8.040272744636496,7.750096050438971,7.940032229368537
1245,ESP,1969,7.9566902162628494,7.638805987275578,7.837962666414949
1246,ESP,1970,8.002319194048031,7.935781658301245,8.050402983399845
1247,ESP,1971,7.800234410627771,7.643132669647843,7.785907561227927
1248,ESP,1972,8.032307606708471,7.856787727524952,8.012706939286733
1249,ESP,1973,7.943507104873049,7.7538752702159375,7.915213982573206
1250,ESP,1974,7.8463691284273365,7.794545340922582,7.910977843473689
1251,ESP,1975,7.777307345386439,7.6246952098660135,7.776343146806598
1252,ESP,1976,7.660986408761635,7.553250161662509,7.689790735309278
1253,ESP,1977,7.659166907023439,7.555478175228579,7.690898673174459
1254,ESP,1978,7.712188749675047,7.663276329988384,7.790227881843387
1255,ESP,1979,7.765347220574663,7.727102951314568,7.8520834237940385
1256,ESP,1980,7.79850083277753,7.764382415867462,7.888839773849713
1257,ESP,1981,7.698414813636909,7.680212116030226,7.801213661256657
1258,ESP,1982,7.7577998932636,7.642718417441689,7.791303936003125
1259,ESP,1983,7.764702680818149,7.719662474047428,7.8433206452349005
1260,ESP,1984,7.725625275885176,7.817868858729205,7.902446407434421
1261,ESP,1985,7.709944619802008,7.8139470816800385,7.89028678781391
1262,ESP,1986,7.92594123302902,7.903784376824724,8.020357098166425
1263,ESP,1987,8.019557346352618,8.185955871779901,8.247032265079998
1264,ESP,1988,8.083957489423241,8.364833497991704,8.391203667140932
1265,ESP,1989,8.189701848880123,8.66438301104354,8.641289088238484
1266,ESP,1990,8.382618047845552,8.906239548268058,8.868580736403928
1267,ESP,1991,8.549531010845515,9.193126518108263,9.13436923481469
1268,ESP,1992,8.576841989615065,9.483928933074486,9.356663431250041
1269,ESP,1993,8.76785876815502,9.5263718790275,9.439658051800707
1270,ESP,1994,9.112597128878923,9.855118896194304,9.780362915132189
1271,ESP,1995,9.365216453489323,10.073566935579661,10.020757161035585
1272,ESP,1996,9.488846633305332,10.082886490505436,10.062524654145484
1273,ESP,1997,8.867616719053894,9.277483478613568,9.28250831692667
1274,ESP,1998,8.505971841169835,8.820567775004333,8.851107860362653
1275,ESP,1999,8.56454672288255,8.644417413562428,8.732409598410669
1276,ESP,2000,8.602258995197918,8.678730202144347,8.76611858822081
1277,ESP,2001,8.67910261959584,8.620582676913061,8.745687313784416
1278,ESP,2002,8.590080496680542,8.504493892260422,8.636827085483525
1279,ESP,2003,8.557899844393527,8.4515686978121,8.597725222561106
1280,ESP,2004,8.453995208036915,8.28106907508901,8.441439334565887
1281,ESP,2005,8.416348040935201,8.116480336119606,8.314030410008092
1282,ESP,2006,8.347944744915207,7.914483546012861,8.150470170720853
1283,ESP,2007,8.157868561199722,7.743006580757584,7.96196729918939
1284,ESP,2008,8.102555571826695,7.623716832357312,7.8593258167897515
1285,ESP,2009,8.02844267588003,7.396475926764158,7.66835996234049
1286,ESP,2010,7.890349782595275,7.270561002858531,7.530411775071913
1287,ESP,2011,7.913224243800751,7.1722438031989,7.464017152090113
1288,ESP,2012,7.793959522320531,7.122174133964258,7.3901799975067854
1289,ESP,2013,7.575989578127297,6.8917782979520625,7.160865041827365
1290,ESP,2014,7.559330531172262,6.883935029006117,7.1456508566937025
1291,ESP,2015,7.297250330065147,6.797579834230864,7.007391004991586
1292,ESP,2016,7.431836225346634,6.888370589462904,7.10798696314851
1293,ESP,2017,7.345387344860906,6.905352841735549,7.092364087115565
1294,ESP,2018,7.433848097607117,6.886558372718291,7.103427276460864
1295,ESP,2019,7.253853542572228,6.875275242099409,7.040604593787114
1296,ESP,2020,7.2842297502139495,6.894384576426493,7.064204349798299
1297,ESP,2021,7.362606664420778,6.955511508672451,7.129409090707476
1298,EST,1959,8.807083218784971,9.43212694798998,9.461310423900546
1299,EST,1960,8.64446865146574,9.685330444887073,9.639059930385471
1300,EST,1961,8.365571676441,9.506130566250885,9.413952387990113
1301,EST,1962,8.375217088199808,9.246269548836803,9.183366349967462
1302,EST,1963,8.048193448895102,9.363270239552389,9.195515212944354
1303,EST,1964,7.7563455843085745,9.407748246722587,9.1966689478684
1304,EST,1965,7.534699773020065,9.309435479025558,9.080633176320818
1305,EST,1966,7.503513930175735,9.230329397363251,9.021140757685522
1306,EST,1967,7.686097134552932,9.677035998494068,9.392845905012784
1307,EST,1968,7.740450240250203,9.62028496047134,9.446610559931159
1308,EST,1969,8.02566817308444,10.01348272975405,9.880936699757127
1309,EST,1970,8.44176337762426,9.594058855213659,9.744665546850511
1310,EST,1971,7.853144087566024,9.651197071864319,9.510787489226178
1311,EST,1972,7.995366108627703,10.466061074883433,10.172892773676505
1312,EST,1973,7.587340005763803,10.218703396630408,9.795346360271287
1313,EST,1974,7.937326300416082,9.89304546634274,9.751264895708355
1314,EST,1975,8.387793108599597,10.374333815368844,10.25535525020935
1315,EST,1976,8.087759191510294,10.21933469398337,10.08883850671197
1316,EST,1977,7.898670533206087,10.389113427161641,10.1346075567389
1317,EST,1978,7.972679894668823,10.106959280180131,9.922420675675175
1318,EST,1979,7.866083285116683,10.550922112050849,10.27867785073332
1319,EST,1980,8.054259217770655,10.149103737251277,10.025579953828661
1320,EST,1981,8.15019933218133,10.03404849138717,9.93329795178302
1321,EST,1982,7.6955038846364685,10.060472433952235,9.769160300767801
1322,EST,1983,7.756547501838621,10.089347564273377,9.86182018609495
1323,EST,1984,7.96883933809846,9.861080502862938,9.763302490672428
1324,EST,1985,7.891213833309331,9.420447207514126,9.415014578962868
1325,EST,1986,7.71178338664374,8.558864266350378,8.688114074715239
1326,EST,1987,7.08486829850856,8.740816766536335,8.538683993016248
1327,EST,1988,7.387717025893744,8.699543078222543,8.648659796528676
1328,EST,1989,7.636964192903663,9.088143433313297,8.997297925330809
1329,EST,1990,7.591308750897788,9.219930121354604,9.120444097047342
1330,EST,1991,7.662911302413964,9.760416043285677,9.558568533857537
1331,EST,1992,7.846820358240424,9.714952867986142,9.63558543158579
1332,EST,1993,8.1187157077931,10.075839056094122,9.958889300369087
1333,EST,1994,9.07940729530069,11.429188357382978,11.259724402748153
1334,EST,1995,8.463213749681572,10.79777690147596,10.56748932942092
1335,EST,1996,8.310820818212381,9.673528037938564,9.605163396964382
1336,EST,1997,7.503162701775993,10.070493098736927,9.716435890133232
1337,EST,1998,8.414381809046299,9.912750610095632,9.858355571786394
1338,EST,1999,8.380608967425637,9.541736263408577,9.565257509137185
1339,EST,2000,8.468460418812914,9.319886209627898,9.484061971670581
1340,EST,2001,8.600981484672813,9.602814164028374,9.766482982511436
1341,EST,2002,8.560672477888694,9.683841297678732,9.816036583448339
1342,EST,2003,7.419976441069168,9.08708154941543,9.054323922854241
1343,EST,2004,7.8437824330896255,9.217118703534979,9.293152183386974
1344,EST,2005,8.293870720128922,8.583340891886246,8.917146321308897
1345,EST,2006,7.661597428802168,8.589941191248917,8.719454831007232
1346,EST,2007,7.97897525707339,8.561841562277477,8.829744761478542
1347,EST,2008,7.508795449398321,8.481787227906468,8.665479609839656
