PopName,Area,Year,YearReg,Month,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
NZL_NP,20,2014,2014,12,4980,O,.,.,.,23,1
NZL_NP,20,2014,2014,TOT,58464,O,18,.,.,23,1
NZL_NP,20,2015,2015,1,4968,O,.,.,.,23,1
NZL_NP,20,2015,2015,2,4584,O,.,.,.,23,1
NZL_NP,20,2015,2015,3,4941,O,.,.,.,23,1
NZL_NP,20,2015,2015,4,4845,O,.,.,.,23,1
NZL_NP,20,2015,2015,5,4848,O,.,.,.,23,1
NZL_NP,20,2015,2015,6,4725,O,.,.,.,23,1
NZL_NP,20,2015,2015,7,4968,O,.,.,.,23,1
NZL_NP,20,2015,2015,8,4821,O,.,.,.,23,1
NZL_NP,20,2015,2015,9,4893,O,.,.,.,23,1
NZL_NP,20,2015,2015,10,5052,O,.,.,.,23,1
NZL_NP,20,2015,2015,11,4722,O,.,.,.,23,1
NZL_NP,20,2015,2015,12,4968,O,.,.,.,23,1
NZL_NP,20,2015,2015,TOT,58335,O,18,.,.,23,1
NZL_NP,20,2016,2016,1,4875,O,.,.,.,23,1
NZL_NP,20,2016,2016,2,4707,O,.,.,.,23,1
NZL_NP,20,2016,2016,3,5007,O,.,.,.,23,1
NZL_NP,20,2016,2016,4,4800,O,.,.,.,23,1
NZL_NP,20,2016,2016,5,4926,O,.,.,.,23,1
NZL_NP,20,2016,2016,6,4827,O,.,.,.,23,1
NZL_NP,20,2016,2016,7,4977,O,.,.,.,23,1
NZL_NP,20,2016,2016,8,5205,O,.,.,.,23,1
NZL_NP,20,2016,2016,9,4974,O,.,.,.,23,1
NZL_NP,20,2016,2016,10,4971,O,.,.,.,23,1
NZL_NP,20,2016,2016,11,4938,O,.,.,.,23,1
NZL_NP,20,2016,2016,12,5025,O,.,.,.,23,1
NZL_NP,20,2016,2016,TOT,59232,O,18,.,.,23,1
NZL_NP,20,2017,2017,1,4869,O,.,.,.,23,1
NZL_NP,20,2017,2017,2,4518,O,.,.,.,23,1
NZL_NP,20,2017,2017,3,5115,O,.,.,.,23,1
NZL_NP,20,2017,2017,4,4833,O,.,.,.,23,1
NZL_NP,20,2017,2017,5,5127,O,.,.,.,23,1
NZL_NP,20,2017,2017,6,4794,O,.,.,.,23,1
NZL_NP,20,2017,2017,7,4908,O,.,.,.,23,1
NZL_NP,20,2017,2017,8,4929,O,.,.,.,23,1
NZL_NP,20,2017,2017,9,5025,O,.,.,.,23,1
NZL_NP,20,2017,2017,10,5241,O,.,.,.,23,1
NZL_NP,20,2017,2017,11,4980,O,.,.,.,23,1
NZL_NP,20,2017,2017,12,4842,O,.,.,.,23,1
NZL_NP,20,2017,2017,TOT,59181,O,18,.,.,23,1
NZL_NP,20,2018,2018,1,4965,O,.,.,.,23,1
NZL_NP,20,2018,2018,2,4560,O,.,.,.,23,1
NZL_NP,20,2018,2018,3,4968,O,.,.,.,23,1
NZL_NP,20,2018,2018,4,4728,O,.,.,.,23,1
NZL_NP,20,2018,2018,5,4902,O,.,.,.,23,1
NZL_NP,20,2018,2018,6,4674,O,.,.,.,23,1
NZL_NP,20,2018,2018,7,4890,O,.,.,.,23,1
NZL_NP,20,2018,2018,8,4908,O,.,.,.,23,1
NZL_NP,20,2018,2018,9,4836,O,.,.,.,23,1
NZL_NP,20,2018,2018,10,4953,O,.,.,.,23,1
NZL_NP,20,2018,2018,11,4800,O,.,.,.,23,1
NZL_NP,20,2018,2018,12,4776,O,.,.,.,23,1
NZL_NP,20,2018,2018,TOT,57960,O,18,.,.,23,1
NZL_NP,20,2019,2019,1,5061,O,.,.,.,23,1
NZL_NP,20,2019,2019,2,4557,O,.,.,.,23,1
NZL_NP,20,2019,2019,3,5100,O,.,.,.,23,1
NZL_NP,20,2019,2019,4,4890,O,.,.,.,23,1
NZL_NP,20,2019,2019,5,4896,O,.,.,.,23,1
NZL_NP,20,2019,2019,6,4794,O,.,.,.,23,1
NZL_NP,20,2019,2019,7,5097,O,.,.,.,23,1
NZL_NP,20,2019,2019,8,4983,O,.,.,.,23,1
NZL_NP,20,2019,2019,9,4887,O,.,.,.,23,1
NZL_NP,20,2019,2019,10,5163,O,.,.,.,23,1
NZL_NP,20,2019,2019,11,4833,O,.,.,.,23,1
NZL_NP,20,2019,2019,12,4707,O,.,.,.,23,1
NZL_NP,20,2019,2019,TOT,58968,O,18,.,.,23,1
NZL_NP,20,2020,2020,1,4905,O,.,.,.,23,1
NZL_NP,20,2020,2020,2,4527,O,.,.,.,23,1
NZL_NP,20,2020,2020,3,4785,O,.,.,.,23,1
NZL_NP,20,2020,2020,4,4569,O,.,.,.,23,1
NZL_NP,20,2020,2020,5,4884,O,.,.,.,23,1
NZL_NP,20,2020,2020,6,4650,O,.,.,.,23,1
NZL_NP,20,2020,2020,7,4794,O,.,.,.,23,1
NZL_NP,20,2020,2020,8,4746,O,.,.,.,23,1
NZL_NP,20,2020,2020,9,4947,O,.,.,.,23,1
NZL_NP,20,2020,2020,10,5025,O,.,.,.,23,1
NZL_NP,20,2020,2020,11,4665,O,.,.,.,23,1
NZL_NP,20,2020,2020,12,4716,O,.,.,.,23,1
NZL_NP,20,2020,2020,TOT,57213,O,18,.,.,23,1
