PopName,Area,Year,YearReg,Month,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
CZE,1,1999,1999,10,6816,O,.,.,.,90,1
CZE,1,1999,1999,11,6408,O,.,.,.,90,1
CZE,1,1999,1999,12,7038,O,.,.,.,90,1
CZE,1,1999,1999,TOT,89471,O,.,.,.,90,1
CZE,1,2000,2000,1,7557,O,.,.,.,90,1
CZE,1,2000,2000,2,7142,O,.,.,.,90,1
CZE,1,2000,2000,3,8025,O,.,.,.,90,1
CZE,1,2000,2000,4,7983,O,.,.,.,90,1
CZE,1,2000,2000,5,8391,O,.,.,.,90,1
CZE,1,2000,2000,6,7837,O,.,.,.,90,1
CZE,1,2000,2000,7,7906,O,.,.,.,90,1
CZE,1,2000,2000,8,7797,O,.,.,.,90,1
CZE,1,2000,2000,9,7269,O,.,.,.,90,1
CZE,1,2000,2000,10,7177,O,.,.,.,90,1
CZE,1,2000,2000,11,6946,O,.,.,.,90,1
CZE,1,2000,2000,12,6880,O,.,.,.,90,1
CZE,1,2000,2000,TOT,90910,O,.,.,.,90,1
CZE,1,2001,2001,1,7574,O,.,.,.,90,1
CZE,1,2001,2001,2,6798,O,.,.,.,90,1
CZE,1,2001,2001,3,7878,O,.,.,.,90,1
CZE,1,2001,2001,4,7948,O,.,.,.,90,1
CZE,1,2001,2001,5,8207,O,.,.,.,90,1
CZE,1,2001,2001,6,7870,O,.,.,.,90,1
CZE,1,2001,2001,7,8088,O,.,.,.,90,1
CZE,1,2001,2001,8,7889,O,.,.,.,90,1
CZE,1,2001,2001,9,7396,O,.,.,.,90,1
CZE,1,2001,2001,10,7301,O,.,.,.,90,1
CZE,1,2001,2001,11,6950,O,.,.,.,90,1
CZE,1,2001,2001,12,6816,O,.,.,.,90,1
CZE,1,2001,2001,TOT,90715,O,.,.,.,90,1
CZE,1,2002,2002,1,7432,O,.,.,.,90,1
CZE,1,2002,2002,2,7184,O,.,.,.,90,1
CZE,1,2002,2002,3,8166,O,.,.,.,90,1
CZE,1,2002,2002,4,8145,O,.,.,.,90,1
CZE,1,2002,2002,5,8417,O,.,.,.,90,1
CZE,1,2002,2002,6,7834,O,.,.,.,90,1
CZE,1,2002,2002,7,8122,O,.,.,.,90,1
CZE,1,2002,2002,8,8073,O,.,.,.,90,1
CZE,1,2002,2002,9,7717,O,.,.,.,90,1
CZE,1,2002,2002,10,7498,O,.,.,.,90,1
CZE,1,2002,2002,11,6968,O,.,.,.,90,1
CZE,1,2002,2002,12,7230,O,.,.,.,90,1
CZE,1,2002,2002,TOT,92786,O,.,.,.,90,1
CZE,1,2003,2003,1,7538,O,.,.,.,90,1
CZE,1,2003,2003,2,6992,O,.,.,.,90,1
CZE,1,2003,2003,3,7999,O,.,.,.,90,1
CZE,1,2003,2003,4,7862,O,.,.,.,90,1
CZE,1,2003,2003,5,8279,O,.,.,.,90,1
CZE,1,2003,2003,6,8021,O,.,.,.,90,1
CZE,1,2003,2003,7,8849,O,.,.,.,90,1
CZE,1,2003,2003,8,8279,O,.,.,.,90,1
CZE,1,2003,2003,9,8015,O,.,.,.,90,1
CZE,1,2003,2003,10,7678,O,.,.,.,90,1
CZE,1,2003,2003,11,6816,O,.,.,.,90,1
CZE,1,2003,2003,12,7357,O,.,.,.,90,1
CZE,1,2003,2003,TOT,93685,O,.,.,.,90,1
CZE,1,2004,2004,1,7822,O,.,.,.,90,1
CZE,1,2004,2004,2,7586,O,.,.,.,90,1
CZE,1,2004,2004,3,8100,O,.,.,.,90,1
CZE,1,2004,2004,4,8381,O,.,.,.,90,1
CZE,1,2004,2004,5,8457,O,.,.,.,90,1
CZE,1,2004,2004,6,8584,O,.,.,.,90,1
CZE,1,2004,2004,7,8785,O,.,.,.,90,1
CZE,1,2004,2004,8,8507,O,.,.,.,90,1
CZE,1,2004,2004,9,8266,O,.,.,.,90,1
CZE,1,2004,2004,10,7702,O,.,.,.,90,1
CZE,1,2004,2004,11,7575,O,.,.,.,90,1
CZE,1,2004,2004,12,7899,O,.,.,.,90,1
CZE,1,2004,2004,TOT,97664,O,.,.,.,90,1
CZE,1,2005,2005,1,8004,O,.,.,.,90,1
CZE,1,2005,2005,2,7581,O,.,.,.,90,1
CZE,1,2005,2005,3,8676,O,.,.,.,90,1
CZE,1,2005,2005,4,8838,O,.,.,.,90,1
CZE,1,2005,2005,5,9023,O,.,.,.,90,1
CZE,1,2005,2005,6,9139,O,.,.,.,90,1
CZE,1,2005,2005,7,9343,O,.,.,.,90,1
CZE,1,2005,2005,8,9015,O,.,.,.,90,1
CZE,1,2005,2005,9,8801,O,.,.,.,90,1
CZE,1,2005,2005,10,8271,O,.,.,.,90,1
CZE,1,2005,2005,11,7885,O,.,.,.,90,1
CZE,1,2005,2005,12,7635,O,.,.,.,90,1
CZE,1,2005,2005,TOT,102211,O,.,.,.,90,1
CZE,1,2006,2006,1,8080,O,.,.,.,90,1
CZE,1,2006,2006,2,7866,O,.,.,.,90,1
CZE,1,2006,2006,3,8788,O,.,.,.,90,1
CZE,1,2006,2006,4,8978,O,.,.,.,90,1
CZE,1,2006,2006,5,9294,O,.,.,.,90,1
CZE,1,2006,2006,6,9268,O,.,.,.,90,1
CZE,1,2006,2006,7,9436,O,.,.,.,90,1
CZE,1,2006,2006,8,9245,O,.,.,.,90,1
CZE,1,2006,2006,9,9097,O,.,.,.,90,1
CZE,1,2006,2006,10,9094,O,.,.,.,90,1
CZE,1,2006,2006,11,8338,O,.,.,.,90,1
CZE,1,2006,2006,12,8347,O,.,.,.,90,1
CZE,1,2006,2006,TOT,105831,O,.,.,.,90,1
CZE,1,2007,2007,1,9089,O,.,.,.,90,1
CZE,1,2007,2007,2,8458,O,.,.,.,90,1
CZE,1,2007,2007,3,9459,O,.,.,.,90,1
CZE,1,2007,2007,4,9162,O,.,.,.,90,1
CZE,1,2007,2007,5,9918,O,.,.,.,90,1
CZE,1,2007,2007,6,9918,O,.,.,.,90,1
CZE,1,2007,2007,7,10380,O,.,.,.,90,1
CZE,1,2007,2007,8,10265,O,.,.,.,90,1
CZE,1,2007,2007,9,9737,O,.,.,.,90,1
CZE,1,2007,2007,10,9641,O,.,.,.,90,1
CZE,1,2007,2007,11,9227,O,.,.,.,90,1
CZE,1,2007,2007,12,9378,O,.,.,.,90,1
CZE,1,2007,2007,TOT,114632,O,.,.,.,90,1
CZE,1,2008,2008,1,9905,O,.,.,.,90,1
CZE,1,2008,2008,2,9235,O,.,.,.,90,1
CZE,1,2008,2008,3,9597,O,.,.,.,90,1
CZE,1,2008,2008,4,9985,O,.,.,.,90,1
CZE,1,2008,2008,5,10446,O,.,.,.,90,1
CZE,1,2008,2008,6,10440,O,.,.,.,90,1
CZE,1,2008,2008,7,11063,O,.,.,.,90,1
CZE,1,2008,2008,8,10540,O,.,.,.,90,1
CZE,1,2008,2008,9,10312,O,.,.,.,90,1
CZE,1,2008,2008,10,9561,O,.,.,.,90,1
CZE,1,2008,2008,11,9068,O,.,.,.,90,1
CZE,1,2008,2008,12,9418,O,.,.,.,90,1
CZE,1,2008,2008,TOT,119570,O,.,.,.,90,1
CZE,1,2009,2009,1,9726,O,.,.,.,90,1
CZE,1,2009,2009,2,8829,O,.,.,.,90,1
CZE,1,2009,2009,3,9627,O,.,.,.,90,1
CZE,1,2009,2009,4,9868,O,.,.,.,90,1
CZE,1,2009,2009,5,9996,O,.,.,.,90,1
CZE,1,2009,2009,6,10388,O,.,.,.,90,1
CZE,1,2009,2009,7,11115,O,.,.,.,90,1
CZE,1,2009,2009,8,10353,O,.,.,.,90,1
CZE,1,2009,2009,9,10290,O,.,.,.,90,1
CZE,1,2009,2009,10,9627,O,.,.,.,90,1
CZE,1,2009,2009,11,8987,O,.,.,.,90,1
CZE,1,2009,2009,12,9542,O,.,.,.,90,1
CZE,1,2009,2009,TOT,118348,O,.,.,.,90,1
CZE,1,2010,2010,1,9588,O,.,.,.,90,1
CZE,1,2010,2010,2,9148,O,.,.,.,90,1
CZE,1,2010,2010,3,10098,O,.,.,.,90,1
CZE,1,2010,2010,4,9557,O,.,.,.,90,1
CZE,1,2010,2010,5,10184,O,.,.,.,90,1
CZE,1,2010,2010,6,10164,O,.,.,.,90,1
CZE,1,2010,2010,7,10568,O,.,.,.,90,1
CZE,1,2010,2010,8,9894,O,.,.,.,90,1
CZE,1,2010,2010,9,9792,O,.,.,.,90,1
CZE,1,2010,2010,10,9447,O,.,.,.,90,1
CZE,1,2010,2010,11,9205,O,.,.,.,90,1
CZE,1,2010,2010,12,9508,O,.,.,.,90,1
CZE,1,2010,2010,TOT,117153,O,.,.,.,90,1
CZE,1,2011,2011,1,8906,O,.,.,.,90,1
CZE,1,2011,2011,2,8525,O,.,.,.,90,1
CZE,1,2011,2011,3,9405,O,.,.,.,90,1
CZE,1,2011,2011,4,8799,O,.,.,.,90,1
CZE,1,2011,2011,5,9248,O,.,.,.,90,1
CZE,1,2011,2011,6,9652,O,.,.,.,90,1
CZE,1,2011,2011,7,9945,O,.,.,.,90,1
CZE,1,2011,2011,8,9662,O,.,.,.,90,1
CZE,1,2011,2011,9,9346,O,.,.,.,90,1
CZE,1,2011,2011,10,8843,O,.,.,.,90,1
CZE,1,2011,2011,11,8044,O,.,.,.,90,1
CZE,1,2011,2011,12,8298,O,.,.,.,90,1
CZE,1,2011,2011,TOT,108673,O,.,.,.,90,1
CZE,1,2012,2012,1,8687,O,.,.,.,90,1
CZE,1,2012,2012,2,8538,O,.,.,.,90,1
CZE,1,2012,2012,3,9117,O,.,.,.,90,1
CZE,1,2012,2012,4,8940,O,.,.,.,90,1
CZE,1,2012,2012,5,9282,O,.,.,.,90,1
CZE,1,2012,2012,6,9074,O,.,.,.,90,1
CZE,1,2012,2012,7,9698,O,.,.,.,90,1
CZE,1,2012,2012,8,9640,O,.,.,.,90,1
CZE,1,2012,2012,9,9072,O,.,.,.,90,1
CZE,1,2012,2012,10,9236,O,.,.,.,90,1
CZE,1,2012,2012,11,8734,O,.,.,.,90,1
CZE,1,2012,2012,12,8558,O,.,.,.,90,1
CZE,1,2012,2012,TOT,108576,O,.,.,.,90,1
CZE,1,2013,2013,1,8937,O,.,.,.,90,1
CZE,1,2013,2013,2,7872,O,.,.,.,90,1
CZE,1,2013,2013,3,8865,O,.,.,.,90,1
CZE,1,2013,2013,4,8462,O,.,.,.,90,1
CZE,1,2013,2013,5,9261,O,.,.,.,90,1
CZE,1,2013,2013,6,9064,O,.,.,.,90,1
CZE,1,2013,2013,7,10053,O,.,.,.,90,1
CZE,1,2013,2013,8,9491,O,.,.,.,90,1
CZE,1,2013,2013,9,9242,O,.,.,.,90,1
CZE,1,2013,2013,10,8796,O,.,.,.,90,1
CZE,1,2013,2013,11,8310,O,.,.,.,90,1
CZE,1,2013,2013,12,8398,O,.,.,.,90,1
CZE,1,2013,2013,TOT,106751,O,.,.,.,90,1
CZE,1,2014,2014,1,9043,O,.,.,.,90,1
CZE,1,2014,2014,2,8132,O,.,.,.,90,1
CZE,1,2014,2014,3,9135,O,.,.,.,90,1
CZE,1,2014,2014,4,8968,O,.,.,.,90,1
CZE,1,2014,2014,5,9116,O,.,.,.,90,1
CZE,1,2014,2014,6,9677,O,.,.,.,90,1
CZE,1,2014,2014,7,10318,O,.,.,.,90,1
CZE,1,2014,2014,8,9474,O,.,.,.,90,1
CZE,1,2014,2014,9,9738,O,.,.,.,90,1
CZE,1,2014,2014,10,9065,O,.,.,.,90,1
CZE,1,2014,2014,11,8350,O,.,.,.,90,1
CZE,1,2014,2014,12,8844,O,.,.,.,90,1
CZE,1,2014,2014,TOT,109860,O,.,.,.,90,1
CZE,1,2015,2015,1,9439,O,.,.,.,90,1
CZE,1,2015,2015,2,8203,O,.,.,.,90,1
CZE,1,2015,2015,3,9152,O,.,.,.,90,1
CZE,1,2015,2015,4,9120,O,.,.,.,90,1
CZE,1,2015,2015,5,9272,O,.,.,.,90,1
CZE,1,2015,2015,6,9768,O,.,.,.,90,1
CZE,1,2015,2015,7,10120,O,.,.,.,90,1
CZE,1,2015,2015,8,9645,O,.,.,.,90,1
CZE,1,2015,2015,9,9535,O,.,.,.,90,1
CZE,1,2015,2015,10,9110,O,.,.,.,90,1
CZE,1,2015,2015,11,8355,O,.,.,.,90,1
CZE,1,2015,2015,12,9045,O,.,.,.,90,1
CZE,1,2015,2015,TOT,110764,O,.,.,.,90,1
CZE,1,2016,2016,1,9211,O,.,.,.,90,1
CZE,1,2016,2016,2,8670,O,.,.,.,90,1
CZE,1,2016,2016,3,9496,O,.,.,.,90,1
CZE,1,2016,2016,4,9018,O,.,.,.,90,1
CZE,1,2016,2016,5,9366,O,.,.,.,90,1
CZE,1,2016,2016,6,9696,O,.,.,.,90,1
CZE,1,2016,2016,7,10481,O,.,.,.,90,1
CZE,1,2016,2016,8,10083,O,.,.,.,90,1
CZE,1,2016,2016,9,9820,O,.,.,.,90,1
CZE,1,2016,2016,10,9359,O,.,.,.,90,1
CZE,1,2016,2016,11,8670,O,.,.,.,90,1
CZE,1,2016,2016,12,8793,O,.,.,.,90,1
CZE,1,2016,2016,TOT,112663,O,.,.,.,90,1
CZE,1,2017,2017,1,9202,O,.,.,.,90,1
CZE,1,2017,2017,2,8584,O,.,.,.,90,1
CZE,1,2017,2017,3,9457,O,.,.,.,90,1
CZE,1,2017,2017,4,9216,O,.,.,.,90,1
CZE,1,2017,2017,5,9924,O,.,.,.,90,1
CZE,1,2017,2017,6,9897,O,.,.,.,90,1
CZE,1,2017,2017,7,10305,O,.,.,.,90,1
CZE,1,2017,2017,8,10277,O,.,.,.,90,1
CZE,1,2017,2017,9,9817,O,.,.,.,90,1
CZE,1,2017,2017,10,9546,O,.,.,.,90,1
CZE,1,2017,2017,11,8954,O,.,.,.,90,1
CZE,1,2017,2017,12,9226,O,.,.,.,90,1
CZE,1,2017,2017,TOT,114405,O,.,.,.,90,1
CZE,1,2011,2011,1,8906,O,.,.,.,90,1
CZE,1,2011,2011,2,8525,O,.,.,.,90,1
CZE,1,2011,2011,3,9405,O,.,.,.,90,1
CZE,1,2011,2011,4,8799,O,.,.,.,90,1
CZE,1,2011,2011,5,9248,O,.,.,.,90,1
CZE,1,2011,2011,6,9652,O,.,.,.,90,1
CZE,1,2011,2011,7,9945,O,.,.,.,90,1
CZE,1,2011,2011,8,9662,O,.,.,.,90,1
CZE,1,2011,2011,9,9346,O,.,.,.,90,1
CZE,1,2011,2011,10,8843,O,.,.,.,90,1
CZE,1,2011,2011,11,8044,O,.,.,.,90,1
CZE,1,2011,2011,12,8298,O,.,.,.,90,1
CZE,1,2011,2011,TOT,108673,O,.,.,.,90,1
CZE,1,2012,2012,1,8687,O,.,.,.,90,1
CZE,1,2012,2012,2,8538,O,.,.,.,90,1
CZE,1,2012,2012,3,9117,O,.,.,.,90,1
CZE,1,2012,2012,4,8940,O,.,.,.,90,1
CZE,1,2012,2012,5,9282,O,.,.,.,90,1
CZE,1,2012,2012,6,9074,O,.,.,.,90,1
CZE,1,2012,2012,7,9698,O,.,.,.,90,1
CZE,1,2012,2012,8,9640,O,.,.,.,90,1
CZE,1,2012,2012,9,9072,O,.,.,.,90,1
CZE,1,2012,2012,10,9236,O,.,.,.,90,1
CZE,1,2012,2012,11,8734,O,.,.,.,90,1
CZE,1,2012,2012,12,8558,O,.,.,.,90,1
CZE,1,2012,2012,TOT,108576,O,.,.,.,90,1
CZE,1,2013,2013,1,8937,O,.,.,.,90,1
CZE,1,2013,2013,2,7872,O,.,.,.,90,1
CZE,1,2013,2013,3,8865,O,.,.,.,90,1
CZE,1,2013,2013,4,8462,O,.,.,.,90,1
CZE,1,2013,2013,5,9261,O,.,.,.,90,1
CZE,1,2013,2013,6,9064,O,.,.,.,90,1
CZE,1,2013,2013,7,10053,O,.,.,.,90,1
CZE,1,2013,2013,8,9491,O,.,.,.,90,1
CZE,1,2013,2013,9,9242,O,.,.,.,90,1
CZE,1,2013,2013,10,8796,O,.,.,.,90,1
CZE,1,2013,2013,11,8310,O,.,.,.,90,1
CZE,1,2013,2013,12,8398,O,.,.,.,90,1
CZE,1,2013,2013,TOT,106751,O,.,.,.,90,1
CZE,1,2014,2014,1,9043,O,.,.,.,90,1
CZE,1,2014,2014,2,8132,O,.,.,.,90,1
CZE,1,2014,2014,3,9135,O,.,.,.,90,1
CZE,1,2014,2014,4,8968,O,.,.,.,90,1
CZE,1,2014,2014,5,9116,O,.,.,.,90,1
CZE,1,2014,2014,6,9677,O,.,.,.,90,1
CZE,1,2014,2014,7,10318,O,.,.,.,90,1
CZE,1,2014,2014,8,9474,O,.,.,.,90,1
CZE,1,2014,2014,9,9738,O,.,.,.,90,1
CZE,1,2014,2014,10,9065,O,.,.,.,90,1
CZE,1,2014,2014,11,8350,O,.,.,.,90,1
CZE,1,2014,2014,12,8844,O,.,.,.,90,1
CZE,1,2014,2014,TOT,109860,O,.,.,.,90,1
CZE,1,2015,2015,1,9439,O,.,.,.,90,1
CZE,1,2015,2015,2,8203,O,.,.,.,90,1
CZE,1,2015,2015,3,9152,O,.,.,.,90,1
CZE,1,2015,2015,4,9120,O,.,.,.,90,1
CZE,1,2015,2015,5,9272,O,.,.,.,90,1
CZE,1,2015,2015,6,9768,O,.,.,.,90,1
CZE,1,2015,2015,7,10120,O,.,.,.,90,1
CZE,1,2015,2015,8,9645,O,.,.,.,90,1
CZE,1,2015,2015,9,9535,O,.,.,.,90,1
CZE,1,2015,2015,10,9110,O,.,.,.,90,1
CZE,1,2015,2015,11,8355,O,.,.,.,90,1
CZE,1,2015,2015,12,9045,O,.,.,.,90,1
CZE,1,2015,2015,TOT,110764,O,.,.,.,90,1
CZE,1,2016,2016,1,9211,O,.,.,.,90,1
CZE,1,2016,2016,2,8670,O,.,.,.,90,1
CZE,1,2016,2016,3,9496,O,.,.,.,90,1
CZE,1,2016,2016,4,9018,O,.,.,.,90,1
CZE,1,2016,2016,5,9366,O,.,.,.,90,1
CZE,1,2016,2016,6,9696,O,.,.,.,90,1
CZE,1,2016,2016,7,10481,O,.,.,.,90,1
CZE,1,2016,2016,8,10083,O,.,.,.,90,1
CZE,1,2016,2016,9,9820,O,.,.,.,90,1
CZE,1,2016,2016,10,9359,O,.,.,.,90,1
CZE,1,2016,2016,11,8670,O,.,.,.,90,1
CZE,1,2016,2016,12,8793,O,.,.,.,90,1
CZE,1,2016,2016,TOT,112663,O,.,.,.,90,1
CZE,1,2017,2017,1,9202,O,.,.,.,90,1
CZE,1,2017,2017,2,8584,O,.,.,.,90,1
CZE,1,2017,2017,3,9457,O,.,.,.,90,1
CZE,1,2017,2017,4,9216,O,.,.,.,90,1
CZE,1,2017,2017,5,9924,O,.,.,.,90,1
CZE,1,2017,2017,6,9897,O,.,.,.,90,1
CZE,1,2017,2017,7,10305,O,.,.,.,90,1
CZE,1,2017,2017,8,10277,O,.,.,.,90,1
CZE,1,2017,2017,9,9817,O,.,.,.,90,1
CZE,1,2017,2017,10,9546,O,.,.,.,90,1
CZE,1,2017,2017,11,8954,O,.,.,.,90,1
CZE,1,2017,2017,12,9226,O,.,.,.,90,1
CZE,1,2017,2017,TOT,114405,O,.,.,.,90,1
CZE,1,2018,2018,1,9471,O,.,.,.,97,1
CZE,1,2018,2018,2,8497,O,.,.,.,97,1
CZE,1,2018,2018,3,9484,O,.,.,.,97,1
CZE,1,2018,2018,4,9321,O,.,.,.,97,1
CZE,1,2018,2018,5,9685,O,.,.,.,97,1
CZE,1,2018,2018,6,10073,O,.,.,.,97,1
CZE,1,2018,2018,7,10464,O,.,.,.,97,1
CZE,1,2018,2018,8,10319,O,.,.,.,97,1
CZE,1,2018,2018,9,9828,O,.,.,.,97,1
CZE,1,2018,2018,10,9538,O,.,.,.,97,1
CZE,1,2018,2018,11,8666,O,.,.,.,97,1
CZE,1,2018,2018,12,8690,O,.,.,.,97,1
CZE,1,2018,2018,TOT,114036,O,.,.,.,97,1
CZE,1,2019,2019,1,9403,O,.,.,.,98,1
CZE,1,2019,2019,2,8390,O,.,.,.,98,1
CZE,1,2019,2019,3,9137,O,.,.,.,98,1
CZE,1,2019,2019,4,9292,O,.,.,.,98,1
CZE,1,2019,2019,5,9541,O,.,.,.,98,1
CZE,1,2019,2019,6,9894,O,.,.,.,98,1
CZE,1,2019,2019,7,10502,O,.,.,.,98,1
CZE,1,2019,2019,8,10094,O,.,.,.,98,1
CZE,1,2019,2019,9,9637,O,.,.,.,98,1
CZE,1,2019,2019,10,9307,O,.,.,.,98,1
CZE,1,2019,2019,11,8672,O,.,.,.,98,1
CZE,1,2019,2019,12,8362,O,.,.,.,98,1
CZE,1,2019,2019,TOT,112231,O,.,.,.,98,1
CZE,1,2020,2020,1,9330,O,.,.,.,106,1
CZE,1,2020,2020,2,8586,O,.,.,.,106,1
CZE,1,2020,2020,3,8830,O,.,.,.,106,1
CZE,1,2020,2020,4,8968,O,.,.,.,106,1
CZE,1,2020,2020,5,9374,O,.,.,.,106,1
CZE,1,2020,2020,6,9449,O,.,.,.,106,1
CZE,1,2020,2020,7,10234,O,.,.,.,106,1
CZE,1,2020,2020,8,9872,O,.,.,.,106,1
CZE,1,2020,2020,9,9611,O,.,.,.,106,1
CZE,1,2020,2020,10,9273,O,.,.,.,106,1
CZE,1,2020,2020,11,8294,O,.,.,.,106,1
CZE,1,2020,2020,12,8379,O,.,.,.,106,1
CZE,1,2020,2020,TOT,110200,O,.,.,.,106,1
CZE,1,2021,2021,1,9305,O,.,.,.,106,1
CZE,1,2021,2021,2,8856,O,.,.,.,106,1
CZE,1,2021,2021,3,9602,O,.,.,.,106,1
CZE,1,2021,2021,4,9018,O,.,.,.,106,1
CZE,1,2021,2021,5,9246,O,.,.,.,106,1
CZE,1,2021,2021,6,9742,O,.,.,.,106,1
CZE,1,2021,2021,7,10108,O,.,.,.,106,1
CZE,1,2021,2021,8,9829,O,.,.,.,106,1
CZE,1,2021,2021,9,9548,O,.,.,.,106,1
CZE,1,2021,2021,10,9222,O,.,.,.,106,1
CZE,1,2021,2021,11,8711,O,.,.,.,106,1
CZE,1,2021,2021,12,8606,O,.,.,.,106,1
CZE,1,2021,2021,TOT,111793,O,.,.,.,106,1
