Chile,  Exposures (Lexis triangle)	Last modified: 18 Apr 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1997   29      1967    61101.23    59293.32   120394.54
 1997   30      1967    60900.04    59127.53   120027.58
 1997   30      1966    62617.26    60127.13   122744.39
 1997   31      1966    60600.85    58212.08   118812.93
 1997   31      1965    64145.39    61433.94   125579.33
 1997   32      1965    62688.30    60033.40   122721.69
 1997   32      1964    65454.37    62704.39   128158.76
 1997   33      1964    62645.69    59950.23   122595.92
 1997   33      1963    63206.63    61454.13   124660.76
 1997   34      1963    62352.61    60679.04   123031.65
 1997   34      1962    63890.93    61507.30   125398.24
 1997   35      1962    60801.31    58597.53   119398.84
 1997   35      1961    62594.21    59484.28   122078.49
 1997   36      1961    60047.91    57021.95   117069.86
 1997   36      1960    59376.80    57226.08   116602.88
 1997   37      1960    55999.77    54032.73   110032.49
 1997   37      1959    62199.63    59475.98   121675.61
 1997   38      1959    59969.66    57423.89   117393.55
 1997   38      1958    56105.48    54103.38   110208.86
 1997   39      1958    53116.05    51082.30   104198.35
 1997   39      1957    51294.14    49239.52   100533.65
 1997   40      1957    49202.92    47255.26    96458.18
 1997   40      1956    51816.17    49085.71   100901.88
 1997   41      1956    48412.16    45898.10    94310.26
 1997   41      1955    50488.99    47686.47    98175.46
 1997   42      1955    46369.03    43855.23    90224.26
 1997   42      1954    48965.84    46319.29    95285.14
 1997   43      1954    45271.30    42910.26    88181.56
 1997   43      1953    46843.82    44702.68    91546.50
 1997   44      1953    43342.34    41441.85    84784.19
 1997   44      1952    44293.48    42124.86    86418.34
 1997   45      1952    40257.65    38288.15    78545.80
 1997   45      1951    42235.05    39334.94    81569.99
 1997   46      1951    39339.00    36647.58    75986.58
 1997   46      1950    40060.59    39029.50    79090.09
 1997   47      1950    37546.83    36624.31    74171.13
 1997   47      1949    43983.64    42050.55    86034.19
 1997   48      1949    40575.43    38845.58    79421.01
 1997   48      1948    38266.68    36078.86    74345.54
 1997   49      1948    35478.63    33487.28    68965.91
 1997   49      1947    35765.65    33371.53    69137.18
 1997   50      1947    33715.55    31516.74    65232.29
 1997   50      1946    33384.64    31061.63    64446.27
 1997   51      1946    33250.05    31013.78    64263.83
 1997   51      1945    33461.21    32085.68    65546.88
 1997   52      1945    33261.45    31922.93    65184.37
 1997   52      1944    32671.71    30896.09    63567.80
 1997   53      1944    32419.86    30671.87    63091.73
 1997   53      1943    31548.16    29724.23    61272.40
 1997   54      1943    31386.47    29563.57    60950.04
 1997   54      1942    30372.96    27901.38    58274.34
 1997   55      1942    30270.87    27726.93    57997.80
 1997   55      1941    29841.40    26644.74    56486.14
 1997   56      1941    29735.38    26447.13    56182.51
 1997   56      1940    27055.43    25638.70    52694.13
 1997   57      1940    26880.77    25400.79    52281.56
 1997   57      1939    29015.79    26859.01    55874.80
 1997   58      1939    28835.94    26627.02    55462.95
 1997   58      1938    25215.15    22703.16    47918.30
 1997   59      1938    25121.12    22601.97    47723.09
 1997   59      1937    24950.95    22159.83    47110.77
 1997   60      1937    24924.08    22179.98    47104.06
 1997   60      1936    24839.10    21685.75    46524.85
 1997   61      1936    25032.15    21828.43    46860.57
 1997   61      1935    22540.32    20298.53    42838.85
 1997   62      1935    22408.85    20110.09    42518.94
 1997   62      1934    21866.13    19527.19    41393.31
 1997   63      1934    21753.12    19392.45    41145.56
 1997   63      1933    21147.11    18455.17    39602.28
 1997   64      1933    20876.76    18122.33    38999.10
 1997   64      1932    21427.53    18102.94    39530.47
 1997   65      1932    21102.00    17820.61    38922.61
 1997   65      1931    22378.80    18192.85    40571.66
 1997   66      1931    22068.36    17968.97    40037.33
 1997   66      1930    20744.47    18194.45    38938.92
 1997   67      1930    20570.66    17959.96    38530.62
 1997   67      1929    23144.89    19360.78    42505.66
 1997   68      1929    22888.23    19064.18    41952.41
 1997   68      1928    20464.18    16672.11    37136.28
 1997   69      1928    20230.23    16382.82    36613.05
 1997   69      1927    19363.11    16066.60    35429.71
 1997   70      1927    19039.90    15639.88    34679.78
 1997   70      1926    17884.22    14718.68    32602.90
 1997   71      1926    17495.01    14279.24    31774.25
 1997   71      1925    15322.27    12196.33    27518.60
 1997   72      1925    15061.44    11907.04    26968.48
 1997   72      1924    14330.61    11551.85    25882.46
 1997   73      1924    14035.44    11236.89    25272.33
 1997   73      1923    13294.37    10232.89    23527.26
 1997   74      1923    13113.43    10019.04    23132.47
 1997   74      1922    12070.07     9134.64    21204.71
 1997   75      1922    11846.79     8876.10    20722.89
 1997   75      1921    12333.46     8867.48    21200.93
 1997   76      1921    12059.97     8576.18    20636.15
 1997   76      1920    10646.45     7964.87    18611.32
 1997   77      1920    10396.76     7662.42    18059.17
 1997   77      1919    11471.24     8062.38    19533.61
 1997   78      1919    11124.46     7696.72    18821.18
 1997   78      1918     9657.96     6492.02    16149.98
 1997   79      1918     9368.83     6209.74    15578.56
 1997   79      1917     9326.91     6081.76    15408.67
 1997   80      1917     9433.73     5863.35    15297.07
 1997   80      1916     9037.24     5610.77    14648.01
 1997   81      1916     8699.58     5275.60    13975.18
 1997   81      1915     8244.56     4886.64    13131.20
 1997   82      1915     7891.13     4564.34    12455.47
 1997   82      1914     7640.78     4394.24    12035.03
 1997   83      1914     7291.56     4074.91    11366.46
 1997   83      1913     7067.41     3920.46    10987.86
 1997   84      1913     6712.10     3614.68    10326.78
 1997   84      1912     6107.63     3257.22     9364.85
 1997   85      1912     5741.44     2973.57     8715.01
 1997   85      1911     5244.39     2779.26     8023.65
 1997   86      1911     4901.24     2517.31     7418.55
 1997   86      1910     4518.87     2312.17     6831.04
 1997   87      1910     4203.25     2076.03     6279.27
 1997   87      1909     3801.56     1844.83     5646.39
 1997   88      1909     3498.18     1640.23     5138.41
 1997   88      1908     3121.18     1489.41     4610.60
 1997   89      1908     2835.70     1321.48     4157.19
 1997   89      1907     2566.55     1192.10     3758.65
 1997   90      1907     2305.37     1043.35     3348.71
 1997   90      1906     2144.95      909.08     3054.03
 1997   91      1906     1908.47      782.52     2690.99
 1997   91      1905     1686.73      676.43     2363.16
 1997   92      1905     1480.77      573.53     2054.29
 1997   92      1904     1269.15      497.93     1767.07
 1997   93      1904     1105.46      422.31     1527.77
 1997   93      1903      975.47      376.97     1352.44
 1997   94      1903      833.02      312.43     1145.45
 1997   94      1902      744.19      275.81     1020.00
 1997   95      1902      616.58      217.97      834.54
 1997   95      1901      544.40      186.18      730.58
 1997   96      1901      454.19      145.61      599.79
 1997   96      1900      401.66      137.14      538.80
 1997   97      1900      336.67      109.06      445.73
 1997   97      1899      274.15       92.14      366.29
 1997   98      1899      225.32       72.34      297.66
 1997   98      1898      170.01       50.18      220.19
 1997   99      1898      136.17       37.36      173.53
 1997   99      1897      118.41       33.24      151.65
 1997   100     1897       91.98       24.79      116.77
 1997   100     1896       84.19       20.07      104.26
 1997   101     1896       65.08       15.28       80.36
 1997   101     1895       51.54       13.06       64.60
 1997   102     1895       38.13        9.32       47.45
 1997   102     1894       28.03        6.93       34.96
 1997   103     1894       20.80        4.45       25.24
 1997   103     1893       16.67        5.89       22.56
 1997   104     1893       12.34        4.15       16.49
 1997   104     1892       12.46        3.43       15.89
 1997   105     1892        8.85        2.39       11.24
 1997   105     1891        8.79        2.34       11.12
 1997   106     1891        6.33        1.97        8.30
 1997   106     1890        4.14        2.58        6.72
 1997   107     1890        3.05        2.09        5.14
 1997   107     1889        2.65        1.87        4.52
 1997   108     1889        1.96        1.36        3.31
 1997   108     1888        1.73        0.52        2.25
 1997   109     1888        1.09        0.22        1.31
 1997   109     1887        1.69        0.28        1.97
 1997   110+       .        5.92        2.24        8.15
 1998    0      1998    61870.94    64376.81   126247.75
 1998    0      1997    62476.60    65658.31   128134.91
 1998    1      1997    62276.09    65238.46   127514.55
 1998    1      1996    63969.23    66936.15   130905.38
 1998    2      1996    62466.90    65248.12   127715.02
 1998    2      1995    64145.73    66797.84   130943.58
 1998    3      1995    63918.70    66488.68   130407.37
 1998    3      1994    66416.65    69062.28   135478.93
 1998    4      1994    65103.09    67678.82   132781.91
 1998    4      1993    66493.80    69446.83   135940.63
 1998    5      1993    66033.39    68926.68   134960.07
 1998    5      1992    68041.44    70709.83   138751.27
 1998    6      1992    67910.58    70516.02   138426.60
 1998    6      1991    68812.97    71703.28   140516.25
 1998    7      1991    69356.57    72217.86   141574.44
 1998    7      1990    69259.05    72288.71   141547.77
 1998    8      1990    69893.34    72934.05   142827.38
 1998    8      1989    71497.08    74312.03   145809.11
 1998    9      1989    70831.92    73592.05   144423.97
 1998    9      1988    71628.66    74566.04   146194.70
 1998   10      1988    69233.37    72047.47   141280.83
 1998   10      1987    71529.01    74517.90   146046.91
 1998   11      1987    68964.34    71771.56   140735.89
 1998   11      1986    66555.09    68357.05   134912.14
 1998   12      1986    65492.00    67163.05   132655.06
 1998   12      1985    61883.04    64225.12   126108.16
 1998   13      1985    60479.60    62867.00   123346.60
 1998   13      1984    61155.72    63946.83   125102.55
 1998   14      1984    58942.59    61751.41   120694.00
 1998   14      1983    60434.79    62973.38   123408.17
 1998   15      1983    60411.30    63077.55   123488.85
 1998   15      1982    61854.75    63267.76   125122.51
 1998   16      1982    63245.82    64629.03   127874.84
 1998   16      1981    64441.96    65778.65   130220.61
 1998   17      1981    62389.76    63537.74   125927.50
 1998   17      1980    59933.67    62068.13   122001.79
 1998   18      1980    60414.99    62506.43   122921.41
 1998   18      1979    59330.37    60918.25   120248.62
 1998   19      1979    59156.98    60738.65   119895.64
 1998   19      1978    57867.36    58725.26   116592.63
 1998   20      1978    57426.79    58190.00   115616.79
 1998   20      1977    56956.16    58106.88   115063.04
 1998   21      1977    56552.12    57514.43   114066.55
 1998   21      1976    56426.10    56690.87   113116.97
 1998   22      1976    57206.39    57226.04   114432.42
 1998   22      1975    58834.02    58986.91   117820.93
 1998   23      1975    60404.66    60267.26   120671.92
 1998   23      1974    62566.37    63388.04   125954.40
 1998   24      1974    61622.95    62205.06   123828.01
 1998   24      1973    62403.25    63242.71   125645.96
 1998   25      1973    61504.03    62187.70   123691.73
 1998   25      1972    61369.96    60655.64   122025.60
 1998   26      1972    61450.99    60726.06   122177.06
 1998   26      1971    62821.87    61723.42   124545.29
 1998   27      1971    59766.78    58759.55   118526.34
 1998   27      1970    60573.70    59763.93   120337.64
 1998   28      1970    58121.93    57280.50   115402.43
 1998   28      1969    60660.70    59680.39   120341.09
 1998   29      1969    60974.16    59920.64   120894.80
 1998   29      1968    60490.47    59370.90   119861.37
 1998   30      1968    61007.77    59970.91   120978.68
 1998   30      1967    60890.02    59093.91   119983.93
 1998   31      1967    60689.61    58926.44   119616.05
 1998   31      1966    62567.70    60072.54   122640.24
 1998   32      1966    60550.88    58158.99   118709.87
 1998   32      1965    64264.85    61515.28   125780.13
 1998   33      1965    62802.15    60120.65   122922.80
 1998   33      1964    65583.50    62732.18   128315.67
 1998   34      1964    62767.45    59979.90   122747.35
 1998   34      1963    63341.54    61612.36   124953.90
 1998   35      1963    62484.64    60832.16   123316.80
 1998   35      1962    63887.15    61546.62   125433.77
 1998   36      1962    60798.88    58628.12   119427.00
 1998   36      1961    62564.03    59382.48   121946.51
 1998   37      1961    60017.74    56923.58   116941.32
 1998   37      1960    59477.67    57361.76   116839.43
 1998   38      1960    56089.90    54168.20   110258.10
 1998   38      1959    62555.47    59877.31   122432.78
 1998   39      1959    60307.31    57815.99   118123.30
 1998   39      1958    56038.80    53869.35   109908.15
 1998   40      1958    53048.57    50860.12   103908.68
 1998   40      1957    50985.78    48939.87    99925.65
 1998   41      1957    48900.93    46961.04    95861.98
 1998   41      1956    51619.41    48911.23   100530.64
 1998   42      1956    48226.89    45735.76    93962.65
 1998   42      1955    50319.47    47564.26    97883.74
 1998   43      1955    46213.14    43744.71    89957.85
 1998   43      1954    48883.41    46304.45    95187.86
 1998   44      1954    45194.87    42898.57    88093.45
 1998   44      1953    46648.59    44573.52    91222.11
 1998   45      1953    43158.43    41328.66    84487.08
 1998   45      1952    44149.92    41965.23    86115.14
 1998   46      1952    40121.93    38140.26    78262.19
 1998   46      1951    42152.47    39239.40    81391.87
 1998   47      1951    39256.78    36557.42    75814.20
 1998   47      1950    40025.25    39016.12    79041.37
 1998   48      1950    37502.72    36616.34    74119.06
 1998   48      1949    43865.96    41971.53    85837.49
 1998   49      1949    40457.77    38772.84    79230.62
 1998   49      1948    38204.46    36033.38    74237.84
 1998   50      1948    35421.31    33444.74    68866.05
 1998   50      1947    35765.05    33398.93    69163.98
 1998   51      1947    33716.12    31548.27    65264.38
 1998   51      1946    33210.07    30946.80    64156.87
 1998   52      1946    33076.86    30908.28    63985.13
 1998   52      1945    33220.09    31850.33    65070.42
 1998   53      1945    33013.87    31692.23    64706.10
 1998   53      1944    32371.43    30594.17    62965.59
 1998   54      1944    32110.79    30362.76    62473.55
 1998   54      1943    31341.13    29481.04    60822.16
 1998   55      1943    31170.29    29300.91    60471.21
 1998   55      1942    30219.40    27636.50    57855.90
 1998   56      1942    30107.58    27448.12    57555.70
 1998   56      1941    29684.61    26356.10    56040.71
 1998   57      1941    29569.66    26155.73    55725.39
 1998   57      1940    26825.86    25308.95    52134.81
 1998   58      1940    26637.48    25058.08    51695.56
 1998   58      1939    28775.70    26528.72    55304.42
 1998   59      1939    28588.04    26267.94    54855.97
 1998   59      1938    25060.05    22498.53    47558.58
 1998   60      1938    24964.44    22376.47    47340.91
 1998   60      1937    24864.16    22079.50    46943.66
 1998   61      1937    24831.22    22087.90    46919.12
 1998   61      1936    24967.07    21724.37    46691.44
 1998   62      1936    25153.60    21856.33    47009.92
 1998   62      1935    22338.34    19998.15    42336.49
 1998   63      1935    22194.00    19798.85    41992.85
 1998   63      1934    21676.05    19276.38    40952.43
 1998   64      1934    21545.60    19124.41    40670.01
 1998   64      1933    20799.01    17998.80    38797.81
 1998   65      1933    20507.39    17655.89    38163.28
 1998   65      1932    21012.44    17687.09    38699.54
 1998   66      1932    20669.36    17405.08    38074.44
 1998   66      1931    21980.47    17828.00    39808.47
 1998   67      1931    21660.03    17601.72    39261.74
 1998   67      1930    20461.60    17794.09    38255.69
 1998   68      1930    20278.67    17555.36    37834.03
 1998   68      1929    22775.08    18888.52    41663.60
 1998   69      1929    22511.42    18581.68    41093.10
 1998   69      1928    20104.09    16206.26    36310.35
 1998   70      1928    19865.36    15891.91    35757.27
 1998   70      1927    18914.24    15458.02    34372.26
 1998   71      1927    18579.62    15009.93    33589.55
 1998   71      1926    17370.86    14115.12    31485.98
 1998   72      1926    16962.91    13657.13    30620.04
 1998   72      1925    14935.71    11741.64    26677.35
 1998   73      1925    14662.61    11425.61    26088.22
 1998   73      1924    13905.44    11061.70    24967.13
 1998   74      1924    13594.49    10734.20    24328.69
 1998   74      1923    12979.71     9848.26    22827.96
 1998   75      1923    12761.28     9629.69    22390.97
 1998   75      1922    11704.78     8703.56    20408.34
 1998   76      1922    11435.06     8436.40    19871.46
 1998   76      1921    11912.35     8406.24    20318.59
 1998   77      1921    11608.06     8109.93    19718.00
 1998   77      1920    10246.53     7494.28    17740.81
 1998   78      1920     9969.61     7179.79    17149.40
 1998   78      1919    10969.08     7527.91    18496.99
 1998   79      1919    10595.13     7156.78    17751.91
 1998   79      1918     9209.76     6059.37    15269.12
 1998   80      1918     9280.06     5763.78    15043.84
 1998   80      1917     9260.59     5694.24    14954.83
 1998   81      1917     8896.30     5362.91    14259.20
 1998   81      1916     8521.92     5111.24    13633.16
 1998   82      1916     8161.61     4790.33    12951.94
 1998   82      1915     7711.92     4406.79    12118.70
 1998   83      1915     7345.74     4109.50    11455.24
 1998   83      1914     7112.98     3923.99    11036.97
 1998   84      1914     6739.99     3630.43    10370.42
 1998   84      1913     6526.20     3465.83     9992.03
 1998   85      1913     6151.91     3166.66     9318.57
 1998   85      1912     5558.59     2832.48     8391.07
 1998   86      1912     5194.51     2567.31     7761.82
 1998   86      1911     4730.35     2394.50     7124.85
 1998   87      1911     4376.14     2148.64     6524.78
 1998   87      1910     4039.32     1957.74     5997.07
 1998   88      1910     3702.81     1735.00     5437.81
 1998   88      1909     3342.16     1544.52     4886.68
 1998   89      1909     3030.69     1357.73     4388.42
 1998   89      1908     2693.18     1239.70     3932.88
 1998   90      1908     2414.73     1068.74     3483.46
 1998   90      1907     2179.81      966.67     3146.48
 1998   91      1907     1934.21      819.72     2753.93
 1998   91      1906     1792.80      722.21     2515.01
 1998   92      1906     1566.13      612.60     2178.73
 1998   92      1905     1379.96      527.23     1907.18
 1998   93      1905     1195.26      439.81     1635.07
 1998   93      1904     1031.64      386.91     1418.55
 1998   94      1904      886.44      314.09     1200.53
 1998   94      1903      762.91      279.17     1042.08
 1998   95      1903      638.73      227.33      866.06
 1998   95      1902      561.42      196.37      757.79
 1998   96      1902      466.25      162.87      629.12
 1998   96      1901      416.00      129.65      545.66
 1998   97      1901      341.56      104.43      445.99
 1998   97      1900      305.04       98.01      403.06
 1998   98      1900      250.15       76.45      326.60
 1998   98      1899      204.73       62.67      267.40
 1998   99      1899      163.21       46.50      209.71
 1998   99      1898      119.08       32.37      151.45
 1998   100     1898       87.37       22.68      110.05
 1998   100     1897       80.36       20.91      101.28
 1998   101     1897       60.40       14.46       74.86
 1998   101     1896       56.90       13.41       70.31
 1998   102     1896       43.61        9.48       53.09
 1998   102     1895       32.71        7.38       40.09
 1998   103     1895       24.43        5.33       29.76
 1998   103     1894       18.25        3.95       22.19
 1998   104     1894       13.51        2.76       16.27
 1998   104     1893       10.33        3.20       13.53
 1998   105     1893        7.56        2.05        9.61
 1998   105     1892        7.58        2.17        9.75
 1998   106     1892        5.76        1.35        7.11
 1998   106     1891        5.41        1.63        7.04
 1998   107     1891        4.46        1.15        5.61
 1998   107     1890        2.88        1.93        4.80
 1998   108     1890        2.55        1.78        4.33
 1998   108     1889        1.61        1.17        2.78
 1998   109     1889        1.46        1.17        2.63
 1998   109     1888        1.00        0.22        1.22
 1998   110+       .        6.43        2.22        8.65
 1999    0      1999    60299.77    62963.65   123263.41
 1999    0      1998    62360.80    64840.54   127201.34
 1999    1      1998    60897.96    63213.03   124110.99
 1999    1      1997    62095.41    65046.53   127141.93
 1999    2      1997    61929.73    64684.23   126613.96
 1999    2      1996    63610.50    66443.29   130053.79
 1999    3      1996    62120.24    64776.92   126897.16
 1999    3      1995    64056.06    66629.27   130685.33
 1999    4      1995    63842.51    66334.85   130177.36
 1999    4      1994    66307.46    68928.38   135235.84
 1999    5      1994    64999.83    67553.78   132553.62
 1999    5      1993    66462.50    69373.14   135835.64
 1999    6      1993    66005.72    68857.48   134863.20
 1999    6      1992    68074.49    70683.84   138758.33
 1999    7      1992    67948.01    70492.37   138440.38
 1999    7      1991    68944.05    71785.43   140729.48
 1999    8      1991    69490.37    72303.57   141793.95
 1999    8      1990    69692.46    72723.05   142415.51
 1999    9      1990    70326.37    73372.20   143698.58
 1999    9      1989    71577.40    74365.90   145943.30
 1999   10      1989    70911.52    73645.30   144556.82
 1999   10      1988    71196.72    74088.09   145284.81
 1999   11      1988    68816.03    71580.55   140396.57
 1999   11      1987    70890.65    73773.26   144663.92
 1999   12      1987    68345.79    71046.65   139392.45
 1999   12      1986    66992.65    68700.91   135693.55
 1999   13      1986    65920.34    67498.07   133418.41
 1999   13      1985    61909.49    64351.60   126261.08
 1999   14      1985    60505.47    62986.46   123491.92
 1999   14      1984    61196.12    64107.28   125303.40
 1999   15      1984    58979.42    61902.53   120881.95
 1999   15      1983    60526.03    63192.74   123718.77
 1999   16      1983    60498.43    63293.37   123791.80
 1999   16      1982    61816.69    63160.96   124977.64
 1999   17      1982    63205.19    64515.01   127720.20
 1999   17      1981    64315.00    65487.14   129802.14
 1999   18      1981    62266.98    63251.61   125518.58
 1999   18      1980    59879.76    61940.60   121820.35
 1999   19      1980    60359.70    62375.74   122735.44
 1999   19      1979    59302.18    60874.12   120176.30
 1999   20      1979    59129.20    60689.43   119818.63
 1999   20      1978    57833.59    58585.23   116418.81
 1999   21      1978    57396.18    58055.17   115451.35
 1999   21      1977    56723.65    57675.38   114399.03
 1999   22      1977    56318.94    57086.71   113405.65
 1999   22      1976    56441.62    56443.07   112884.69
 1999   23      1976    57217.93    56972.84   114190.77
 1999   23      1975    58906.12    58751.98   117658.10
 1999   24      1975    60474.56    60027.56   120502.12
 1999   24      1974    62578.61    63146.23   125724.85
 1999   25      1974    61632.36    61972.74   123605.10
 1999   25      1973    62263.65    62932.25   125195.90
 1999   26      1973    61364.98    61886.41   123251.39
 1999   26      1972    61431.92    60682.15   122114.08
 1999   27      1972    61511.12    60751.66   122262.78
 1999   27      1971    62916.39    61830.58   124746.97
 1999   28      1971    59855.48    58857.78   118713.26
 1999   28      1970    60445.88    59544.87   119990.75
 1999   29      1970    57994.27    57070.27   115064.54
 1999   29      1969    60752.47    59681.31   120433.78
 1999   30      1969    61060.03    59923.56   120983.59
 1999   30      1968    60365.65    59316.29   119681.95
 1999   31      1968    60878.32    59915.09   120793.42
 1999   31      1967    60678.43    58890.58   119569.01
 1999   32      1967    60476.23    58723.08   119199.30
 1999   32      1966    62515.33    60019.68   122535.02
 1999   33      1966    60499.35    58103.88   118603.23
 1999   33      1965    64380.57    61605.17   125985.74
 1999   34      1965    62914.88    60207.13   123122.01
 1999   34      1964    65711.08    62764.01   128475.09
 1999   35      1964    62887.31    60019.23   122906.54
 1999   35      1963    63474.20    61769.51   125243.71
 1999   36      1963    62613.92    60993.92   123607.84
 1999   36      1962    63886.05    61578.08   125464.13
 1999   37      1962    60800.47    58659.05   119459.52
 1999   37      1961    62531.95    59280.79   121812.74
 1999   38      1961    59990.05    56826.60   116816.65
 1999   38      1960    59573.08    57509.27   117082.35
 1999   39      1960    56180.90    54302.11   110483.01
 1999   39      1959    62907.03    60284.68   123191.71
 1999   40      1959    60641.67    58193.98   118835.66
 1999   40      1958    55964.88    53629.71   109594.59
 1999   41      1958    52975.34    50624.58   103599.93
 1999   41      1957    50671.36    48633.27    99304.63
 1999   42      1957    48595.49    46665.05    95260.53
 1999   42      1956    51421.55    48740.08   100161.63
 1999   43      1956    48037.93    45569.41    93607.35
 1999   43      1955    50148.86    47440.57    97589.43
 1999   44      1955    46048.76    43624.10    89672.85
 1999   44      1954    48798.42    46292.79    95091.20
 1999   45      1954    45109.21    42883.01    87992.22
 1999   45      1953    46447.84    44451.36    90899.20
 1999   46      1953    42967.62    41210.55    84178.18
 1999   46      1952    43998.70    41800.03    85798.73
 1999   47      1952    39976.93    37990.75    77967.68
 1999   47      1951    42060.18    39145.46    81205.64
 1999   48      1951    39162.74    36458.56    75621.30
 1999   48      1950    39972.59    39001.77    78974.35
 1999   49      1950    37450.74    36584.60    74035.34
 1999   49      1949    43738.10    41889.13    85627.23
 1999   50      1949    40337.81    38687.69    79025.51
 1999   50      1948    38142.42    35986.28    74128.70
 1999   51      1948    35355.63    33397.05    68752.68
 1999   51      1947    35762.59    33434.38    69196.97
 1999   52      1947    33703.51    31576.63    65280.14
 1999   52      1946    33035.54    30841.76    63877.30
 1999   53      1946    32896.00    30789.43    63685.43
 1999   53      1945    32967.60    31614.83    64582.43
 1999   54      1945    32760.28    31441.04    64201.32
 1999   54      1944    32062.10    30278.68    62340.78
 1999   55      1944    31801.99    30036.73    61838.73
 1999   55      1943    31120.85    29209.88    60330.74
 1999   56      1943    30951.52    29025.45    59976.98
 1999   56      1942    30055.90    27356.87    57412.77
 1999   57      1942    29944.47    27165.86    57110.33
 1999   57      1941    29514.86    26062.98    55577.84
 1999   58      1941    29394.01    25848.07    55242.08
 1999   58      1940    26576.79    24954.47    51531.26
 1999   59      1940    26379.03    24695.13    51074.16
 1999   59      1939    28524.97    26162.56    54687.53
 1999   60      1939    28334.71    25915.22    54249.93
 1999   60      1938    24903.56    22275.29    47178.85
 1999   61      1938    24814.17    22157.46    46971.63
 1999   61      1937    24771.67    21981.85    46753.52
 1999   62      1937    24734.00    21977.62    46711.62
 1999   62      1936    25082.66    21746.32    46828.98
 1999   63      1936    25256.01    21865.38    47121.38
 1999   63      1935    22116.46    19681.14    41797.60
 1999   64      1935    21972.31    19477.99    41450.30
 1999   64      1934    21466.69    19003.55    40470.24
 1999   65      1934    21330.10    18845.81    40175.91
 1999   65      1933    20417.22    17528.75    37945.97
 1999   66      1933    20113.47    17167.67    37281.14
 1999   66      1932    20578.02    17267.02    37845.04
 1999   67      1932    20220.14    16963.28    37183.41
 1999   67      1931    21561.75    17453.54    39015.29
 1999   68      1931    21224.91    17203.61    38428.52
 1999   68      1930    20167.53    17382.65    37550.18
 1999   69      1930    19966.09    17124.22    37090.31
 1999   69      1929    22387.77    18398.08    40785.85
 1999   70      1929    22095.67    18080.02    40175.69
 1999   70      1928    19732.54    15704.67    35437.21
 1999   71      1928    19471.44    15379.40    34850.84
 1999   71      1927    18444.78    14823.33    33268.10
 1999   72      1927    18094.38    14358.24    32452.62
 1999   72      1926    16830.76    13480.48    30311.24
 1999   73      1926    16411.40    13008.53    29419.93
 1999   73      1925    14533.11    11252.46    25785.57
 1999   74      1925    14247.31    10939.53    25186.84
 1999   74      1924    13454.19    10562.10    24016.30
 1999   75      1924    13128.09    10236.21    23364.30
 1999   75      1923    12610.77     9453.67    22064.44
 1999   76      1923    12393.18     9221.70    21614.87
 1999   76      1922    11287.46     8259.19    19546.65
 1999   77      1922    11027.46     7969.72    18997.18
 1999   77      1921    11455.77     7931.30    19387.07
 1999   78      1921    11143.13     7608.67    18751.80
 1999   78      1920     9806.44     7001.44    16807.88
 1999   79      1920     9507.12     6670.32    16177.44
 1999   79      1919    10428.08     6987.36    17415.44
 1999   80      1919     9408.51     5879.42    15287.93
 1999   80      1918     9102.73     5597.27    14700.01
 1999   81      1918     8738.03     5268.81    14006.85
 1999   81      1917     8709.17     5199.64    13908.81
 1999   82      1917     8308.41     4864.41    13172.82
 1999   82      1916     7968.72     4625.73    12594.44
 1999   83      1916     7569.73     4285.85    11855.58
 1999   83      1915     7156.41     3955.86    11112.27
 1999   84      1915     6767.46     3632.96    10400.41
 1999   84      1914     6548.48     3475.95    10024.43
 1999   85      1914     6148.24     3166.03     9314.27
 1999   85      1913     5957.86     3018.39     8976.25
 1999   86      1913     5550.74     2730.67     8281.41
 1999   86      1912     5003.50     2438.97     7442.47
 1999   87      1912     4619.30     2184.26     6803.56
 1999   87      1911     4198.12     2026.73     6224.85
 1999   88      1911     3844.67     1792.07     5636.74
 1999   88      1910     3535.92     1628.05     5163.96
 1999   89      1910     3210.60     1425.95     4636.55
 1999   89      1909     2879.22     1270.10     4149.32
 1999   90      1909     2585.77     1097.65     3683.42
 1999   90      1908     2282.25      985.85     3268.10
 1999   91      1908     2021.70      846.01     2867.71
 1999   91      1907     1813.54      758.28     2571.82
 1999   92      1907     1582.20      643.43     2225.63
 1999   92      1906     1457.63      561.62     2019.24
 1999   93      1906     1254.89      462.20     1717.09
 1999   93      1905     1109.78      397.33     1507.11
 1999   94      1905      940.14      319.72     1259.86
 1999   94      1904      814.51      281.17     1095.68
 1999   95      1904      676.21      222.74      898.94
 1999   95      1903      580.54      205.53      786.07
 1999   96      1903      476.65      159.82      636.47
 1999   96      1902      424.43      145.17      569.60
 1999   97      1902      343.35      108.90      452.25
 1999   97      1901      305.55       91.43      396.98
 1999   98      1901      238.55       66.83      305.38
 1999   98      1900      225.03       66.30      291.33
 1999   99      1900      175.64       48.11      223.75
 1999   99      1899      142.85       39.37      182.22
 1999   100     1899      107.31       27.21      134.52
 1999   100     1898       74.43       18.94       93.37
 1999   101     1898       54.88       12.75       67.63
 1999   101     1897       53.09       11.76       64.84
 1999   102     1897       40.26        6.72       46.98
 1999   102     1896       37.73        7.67       45.39
 1999   103     1896       28.50        4.77       33.27
 1999   103     1895       21.35        4.61       25.96
