PopName,Year,Age,Area1,Area2,Sex,RefCode,Access,Type,Value,NoteCode1,NoteCode2,NoteCode3,LDB
BEL,2010,66,10,30,f,65,O,Vx,1.000152593,.,.,.,1
BEL,2010,67,10,30,f,65,O,Vx,1.000239063,.,.,.,1
BEL,2010,68,10,30,f,65,O,Vx,1.000237225,.,.,.,1
BEL,2010,69,10,30,f,65,O,Vx,1.000594051,.,.,.,1
BEL,2010,70,10,30,f,65,O,Vx,1.000176236,.,.,.,1
BEL,2010,71,10,30,f,65,O,Vx,1.000194447,.,.,.,1
BEL,2010,72,10,30,f,65,O,Vx,1.000122868,.,.,.,1
BEL,2010,73,10,30,f,65,O,Vx,1.000083775,.,.,.,1
BEL,2010,74,10,30,f,65,O,Vx,1.000169902,.,.,.,1
BEL,2010,75,10,30,f,65,O,Vx,1.000126617,.,.,.,1
BEL,2010,76,10,30,f,65,O,Vx,1.000042928,.,.,.,1
BEL,2010,77,10,30,f,65,O,Vx,1.000125217,.,.,.,1
BEL,2010,78,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,79,10,30,f,65,O,Vx,1.000108604,.,.,.,1
BEL,2010,80,10,30,f,65,O,Vx,1.000167914,.,.,.,1
BEL,2010,81,10,30,f,65,O,Vx,1.000076044,.,.,.,1
BEL,2010,82,10,30,f,65,O,Vx,1.000108787,.,.,.,1
BEL,2010,83,10,30,f,65,O,Vx,1.000028571,.,.,.,1
BEL,2010,84,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,85,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,86,10,30,f,65,O,Vx,1.000073145,.,.,.,1
BEL,2010,87,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,88,10,30,f,65,O,Vx,1.000047299,.,.,.,1
BEL,2010,89,10,30,f,65,O,Vx,1.00005523,.,.,.,1
BEL,2010,90,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,91,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,92,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,93,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,94,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,95,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,96,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,97,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,98,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,99,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,100,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,101,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,102,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,103,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,104,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,105,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,106,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,107,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,108,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,109,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,110,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,111,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,112,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,113,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,114,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,115,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,116,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,117,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,118,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,119,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,120,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,121,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,122,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,123,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,124,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,125,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,126,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,127,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,128,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,129,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,130,10,30,f,65,O,Vx,1,.,.,.,1
BEL,2010,.,10,30,m,65,O,Rb,1.006825577,.,.,.,1
BEL,2010,0,10,30,m,65,O,Vx,1.003835194,.,.,.,1
BEL,2010,1,10,30,m,65,O,Vx,1.003362956,.,.,.,1
BEL,2010,2,10,30,m,65,O,Vx,1.003436533,.,.,.,1
BEL,2010,3,10,30,m,65,O,Vx,1.003801924,.,.,.,1
BEL,2010,4,10,30,m,65,O,Vx,1.003466425,.,.,.,1
BEL,2010,5,10,30,m,65,O,Vx,1.003711354,.,.,.,1
BEL,2010,6,10,30,m,65,O,Vx,1.003202416,.,.,.,1
BEL,2010,7,10,30,m,65,O,Vx,1.003320707,.,.,.,1
BEL,2010,8,10,30,m,65,O,Vx,1.003453607,.,.,.,1
BEL,2010,9,10,30,m,65,O,Vx,1.003182553,.,.,.,1
BEL,2010,10,10,30,m,65,O,Vx,1.002901116,.,.,.,1
BEL,2010,11,10,30,m,65,O,Vx,1.002725768,.,.,.,1
BEL,2010,12,10,30,m,65,O,Vx,1.002846406,.,.,.,1
BEL,2010,13,10,30,m,65,O,Vx,1.002735475,.,.,.,1
BEL,2010,14,10,30,m,65,O,Vx,1.002575121,.,.,.,1
BEL,2010,15,10,30,m,65,O,Vx,1.003507268,.,.,.,1
BEL,2010,16,10,30,m,65,O,Vx,1.005273058,.,.,.,1
BEL,2010,17,10,30,m,65,O,Vx,1.00601372,.,.,.,1
BEL,2010,18,10,30,m,65,O,Vx,1.004755672,.,.,.,1
BEL,2010,19,10,30,m,65,O,Vx,1.005967129,.,.,.,1
BEL,2010,20,10,30,m,65,O,Vx,1.006733405,.,.,.,1
BEL,2010,21,10,30,m,65,O,Vx,1.007259691,.,.,.,1
BEL,2010,22,10,30,m,65,O,Vx,1.008668815,.,.,.,1
BEL,2010,23,10,30,m,65,O,Vx,1.009292449,.,.,.,1
BEL,2010,24,10,30,m,65,O,Vx,1.010943176,.,.,.,1
BEL,2010,25,10,30,m,65,O,Vx,1.01104631,.,.,.,1
BEL,2010,26,10,30,m,65,O,Vx,1.010736059,.,.,.,1
BEL,2010,27,10,30,m,65,O,Vx,1.010634619,.,.,.,1
BEL,2010,28,10,30,m,65,O,Vx,1.009677237,.,.,.,1
BEL,2010,29,10,30,m,65,O,Vx,1.01279249,.,.,.,1
BEL,2010,30,10,30,m,65,O,Vx,1.010579506,.,.,.,1
BEL,2010,31,10,30,m,65,O,Vx,1.011122432,.,.,.,1
BEL,2010,32,10,30,m,65,O,Vx,1.009669495,.,.,.,1
BEL,2010,33,10,30,m,65,O,Vx,1.009932778,.,.,.,1
BEL,2010,34,10,30,m,65,O,Vx,1.01012886,.,.,.,1
BEL,2010,35,10,30,m,65,O,Vx,1.008187528,.,.,.,1
BEL,2010,36,10,30,m,65,O,Vx,1.007318298,.,.,.,1
BEL,2010,37,10,30,m,65,O,Vx,1.007423856,.,.,.,1
BEL,2010,38,10,30,m,65,O,Vx,1.005447211,.,.,.,1
BEL,2010,39,10,30,m,65,O,Vx,1.006650903,.,.,.,1
BEL,2010,40,10,30,m,65,O,Vx,1.004912942,.,.,.,1
BEL,2010,41,10,30,m,65,O,Vx,1.004837967,.,.,.,1
BEL,2010,42,10,30,m,65,O,Vx,1.003300704,.,.,.,1
BEL,2010,43,10,30,m,65,O,Vx,1.00314949,.,.,.,1
BEL,2010,44,10,30,m,65,O,Vx,1.003067227,.,.,.,1
BEL,2010,45,10,30,m,65,O,Vx,1.002760137,.,.,.,1
BEL,2010,46,10,30,m,65,O,Vx,1.002466135,.,.,.,1
BEL,2010,47,10,30,m,65,O,Vx,1.002204575,.,.,.,1
BEL,2010,48,10,30,m,65,O,Vx,1.00187737,.,.,.,1
BEL,2010,49,10,30,m,65,O,Vx,1.002116677,.,.,.,1
BEL,2010,50,10,30,m,65,O,Vx,1.001430206,.,.,.,1
BEL,2010,51,10,30,m,65,O,Vx,1.001564169,.,.,.,1
BEL,2010,52,10,30,m,65,O,Vx,1.00126169,.,.,.,1
BEL,2010,53,10,30,m,65,O,Vx,1.001016138,.,.,.,1
BEL,2010,54,10,30,m,65,O,Vx,1.001211692,.,.,.,1
BEL,2010,55,10,30,m,65,O,Vx,1.000751012,.,.,.,1
BEL,2010,56,10,30,m,65,O,Vx,1.000839822,.,.,.,1
BEL,2010,57,10,30,m,65,O,Vx,1.000764118,.,.,.,1
BEL,2010,58,10,30,m,65,O,Vx,1.00068157,.,.,.,1
BEL,2010,59,10,30,m,65,O,Vx,1.000864501,.,.,.,1
BEL,2010,60,10,30,m,65,O,Vx,1.000504641,.,.,.,1
BEL,2010,61,10,30,m,65,O,Vx,1.000536629,.,.,.,1
BEL,2010,62,10,30,m,65,O,Vx,1.00035947,.,.,.,1
BEL,2010,63,10,30,m,65,O,Vx,1.000267044,.,.,.,1
BEL,2010,64,10,30,m,65,O,Vx,1.000284048,.,.,.,1
BEL,2010,65,10,30,m,65,O,Vx,1.000153577,.,.,.,1
BEL,2010,66,10,30,m,65,O,Vx,1.00020488,.,.,.,1
BEL,2010,67,10,30,m,65,O,Vx,1.000352551,.,.,.,1
BEL,2010,68,10,30,m,65,O,Vx,1.000157828,.,.,.,1
BEL,2010,69,10,30,m,65,O,Vx,1.00016831,.,.,.,1
BEL,2010,70,10,30,m,65,O,Vx,1.000317828,.,.,.,1
BEL,2010,71,10,30,m,65,O,Vx,1.000181451,.,.,.,1
BEL,2010,72,10,30,m,65,O,Vx,1.000047811,.,.,.,1
BEL,2010,73,10,30,m,65,O,Vx,1.000127107,.,.,.,1
BEL,2010,74,10,30,m,65,O,Vx,1.00015865,.,.,.,1
BEL,2010,75,10,30,m,65,O,Vx,1.000241468,.,.,.,1
BEL,2010,76,10,30,m,65,O,Vx,1.000056007,.,.,.,1
BEL,2010,77,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,78,10,30,m,65,O,Vx,1.000089635,.,.,.,1
BEL,2010,79,10,30,m,65,O,Vx,1.000064078,.,.,.,1
BEL,2010,80,10,30,m,65,O,Vx,1.000110473,.,.,.,1
BEL,2010,81,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,82,10,30,m,65,O,Vx,1.000044944,.,.,.,1
BEL,2010,83,10,30,m,65,O,Vx,1.000050554,.,.,.,1
BEL,2010,84,10,30,m,65,O,Vx,1.000055744,.,.,.,1
BEL,2010,85,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,86,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,87,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,88,10,30,m,65,O,Vx,1.000109553,.,.,.,1
BEL,2010,89,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,90,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,91,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,92,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,93,10,30,m,65,O,Vx,1.000700771,.,.,.,1
BEL,2010,94,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,95,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,96,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,97,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,98,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,99,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,100,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,101,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,102,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,103,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,104,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,105,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,106,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,107,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,108,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,109,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,110,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,111,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,112,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,113,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,114,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,115,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,116,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,117,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,118,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,119,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,120,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,121,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,122,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,123,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,124,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,125,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,126,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,127,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,128,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,129,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2010,130,10,30,m,65,O,Vx,1,.,.,.,1
BEL,2011,.,10,30,f,65,O,Rb,1,.,.,.,0
BEL,2011,0,10,30,f,65,O,Vx,1.006924244,.,.,.,0
BEL,2011,1,10,30,f,65,O,Vx,1.006573502,.,.,.,0
BEL,2011,2,10,30,f,65,O,Vx,1.006488871,.,.,.,0
BEL,2011,3,10,30,f,65,O,Vx,1.006727287,.,.,.,0
BEL,2011,4,10,30,f,65,O,Vx,1.006337994,.,.,.,0
BEL,2011,5,10,30,f,65,O,Vx,1.00549678,.,.,.,0
BEL,2011,6,10,30,f,65,O,Vx,1.006422511,.,.,.,0
BEL,2011,7,10,30,f,65,O,Vx,1.005884472,.,.,.,0
BEL,2011,8,10,30,f,65,O,Vx,1.006079396,.,.,.,0
BEL,2011,9,10,30,f,65,O,Vx,1.005050847,.,.,.,0
BEL,2011,10,10,30,f,65,O,Vx,1.00507861,.,.,.,0
BEL,2011,11,10,30,f,65,O,Vx,1.004527792,.,.,.,0
BEL,2011,12,10,30,f,65,O,Vx,1.004657967,.,.,.,0
BEL,2011,13,10,30,f,65,O,Vx,1.004367101,.,.,.,0
BEL,2011,14,10,30,f,65,O,Vx,1.004341725,.,.,.,0
BEL,2011,15,10,30,f,65,O,Vx,1.004240047,.,.,.,0
BEL,2011,16,10,30,f,65,O,Vx,1.004574337,.,.,.,0
BEL,2011,17,10,30,f,65,O,Vx,1.005095238,.,.,.,0
BEL,2011,18,10,30,f,65,O,Vx,1.004950043,.,.,.,0
BEL,2011,19,10,30,f,65,O,Vx,1.00460747,.,.,.,0
BEL,2011,20,10,30,f,65,O,Vx,1.005430186,.,.,.,0
BEL,2011,21,10,30,f,65,O,Vx,1.005179805,.,.,.,0
BEL,2011,22,10,30,f,65,O,Vx,1.005955724,.,.,.,0
BEL,2011,23,10,30,f,65,O,Vx,1.006205095,.,.,.,0
BEL,2011,24,10,30,f,65,O,Vx,1.006321094,.,.,.,0
BEL,2011,25,10,30,f,65,O,Vx,1.007905197,.,.,.,0
BEL,2011,26,10,30,f,65,O,Vx,1.007412704,.,.,.,0
BEL,2011,27,10,30,f,65,O,Vx,1.006502386,.,.,.,0
BEL,2011,28,10,30,f,65,O,Vx,1.007104343,.,.,.,0
BEL,2011,29,10,30,f,65,O,Vx,1.006170776,.,.,.,0
BEL,2011,30,10,30,f,65,O,Vx,1.00731684,.,.,.,0
BEL,2011,31,10,30,f,65,O,Vx,1.006647952,.,.,.,0
BEL,2011,32,10,30,f,65,O,Vx,1.006265189,.,.,.,0
BEL,2011,33,10,30,f,65,O,Vx,1.00594301,.,.,.,0
BEL,2011,34,10,30,f,65,O,Vx,1.005652399,.,.,.,0
BEL,2011,35,10,30,f,65,O,Vx,1.005571518,.,.,.,0
BEL,2011,36,10,30,f,65,O,Vx,1.004976888,.,.,.,0
BEL,2011,37,10,30,f,65,O,Vx,1.004366088,.,.,.,0
BEL,2011,38,10,30,f,65,O,Vx,1.004249724,.,.,.,0
BEL,2011,39,10,30,f,65,O,Vx,1.003051156,.,.,.,0
BEL,2011,40,10,30,f,65,O,Vx,1.003407903,.,.,.,0
BEL,2011,41,10,30,f,65,O,Vx,1.003110521,.,.,.,0
BEL,2011,42,10,30,f,65,O,Vx,1.002837618,.,.,.,0
BEL,2011,43,10,30,f,65,O,Vx,1.002328576,.,.,.,0
BEL,2011,44,10,30,f,65,O,Vx,1.001853299,.,.,.,0
BEL,2011,45,10,30,f,65,O,Vx,1.001801268,.,.,.,0
BEL,2011,46,10,30,f,65,O,Vx,1.001717762,.,.,.,0
BEL,2011,47,10,30,f,65,O,Vx,1.001676507,.,.,.,0
BEL,2011,48,10,30,f,65,O,Vx,1.001825701,.,.,.,0
BEL,2011,49,10,30,f,65,O,Vx,1.001198241,.,.,.,0
BEL,2011,50,10,30,f,65,O,Vx,1.001658354,.,.,.,0
BEL,2011,51,10,30,f,65,O,Vx,1.001647364,.,.,.,0
BEL,2011,52,10,30,f,65,O,Vx,1.001412574,.,.,.,0
BEL,2011,53,10,30,f,65,O,Vx,1.001233758,.,.,.,0
BEL,2011,54,10,30,f,65,O,Vx,1.001051973,.,.,.,0
BEL,2011,55,10,30,f,65,O,Vx,1.001038408,.,.,.,0
BEL,2011,56,10,30,f,65,O,Vx,1.000884454,.,.,.,0
BEL,2011,57,10,30,f,65,O,Vx,1.000984673,.,.,.,0
BEL,2011,58,10,30,f,65,O,Vx,1.000822333,.,.,.,0
BEL,2011,59,10,30,f,65,O,Vx,1.000675371,.,.,.,0
BEL,2011,60,10,30,f,65,O,Vx,1.000792938,.,.,.,0
BEL,2011,61,10,30,f,65,O,Vx,1.000745497,.,.,.,0
BEL,2011,62,10,30,f,65,O,Vx,1.000645714,.,.,.,0
BEL,2011,63,10,30,f,65,O,Vx,1.000320307,.,.,.,0
BEL,2011,64,10,30,f,65,O,Vx,1.000428961,.,.,.,0
BEL,2011,65,10,30,f,65,O,Vx,1.000395335,.,.,.,0
BEL,2011,66,10,30,f,65,O,Vx,1.000291243,.,.,.,0
BEL,2011,67,10,30,f,65,O,Vx,1.000192504,.,.,.,0
BEL,2011,68,10,30,f,65,O,Vx,1.000416639,.,.,.,0
BEL,2011,69,10,30,f,65,O,Vx,1.000263366,.,.,.,0
BEL,2011,70,10,30,f,65,O,Vx,1.000686666,.,.,.,0
BEL,2011,71,10,30,f,65,O,Vx,1.000297136,.,.,.,0
BEL,2011,72,10,30,f,65,O,Vx,1.000334989,.,.,.,0
BEL,2011,73,10,30,f,65,O,Vx,1.000187032,.,.,.,0
BEL,2011,74,10,30,f,65,O,Vx,1.000127763,.,.,.,0
BEL,2011,75,10,30,f,65,O,Vx,1.00023825,.,.,.,0
BEL,2011,76,10,30,f,65,O,Vx,1.000150794,.,.,.,0
BEL,2011,77,10,30,f,65,O,Vx,1.000110164,.,.,.,0
BEL,2011,78,10,30,f,65,O,Vx,1.000171641,.,.,.,0
BEL,2011,79,10,30,f,65,O,Vx,1.000022008,.,.,.,0
BEL,2011,80,10,30,f,65,O,Vx,1.000112798,.,.,.,0
BEL,2011,81,10,30,f,65,O,Vx,1.000125194,.,.,.,0
BEL,2011,82,10,30,f,65,O,Vx,1.000133426,.,.,.,0
BEL,2011,83,10,30,f,65,O,Vx,1.000086468,.,.,.,0
BEL,2011,84,10,30,f,65,O,Vx,1.00003054,.,.,.,0
BEL,2011,85,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,86,10,30,f,65,O,Vx,1.00003644,.,.,.,0
BEL,2011,87,10,30,f,65,O,Vx,1.000040269,.,.,.,0
BEL,2011,88,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,89,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,90,10,30,f,65,O,Vx,1.000064123,.,.,.,0
BEL,2011,91,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,92,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,93,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,94,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,95,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,96,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,97,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,98,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,99,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,100,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,101,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,102,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,103,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,104,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,105,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,106,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,107,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,108,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,109,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,110,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,111,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,112,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,113,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,114,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,115,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,116,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,117,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,118,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,119,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,120,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,121,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,122,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,123,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,124,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,125,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,126,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,127,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,128,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,129,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,130,10,30,f,65,O,Vx,1,.,.,.,0
BEL,2011,.,10,30,m,65,O,Rb,1,.,.,.,0
BEL,2011,0,10,30,m,65,O,Vx,1.006293304,.,.,.,0
BEL,2011,1,10,30,m,65,O,Vx,1.007058931,.,.,.,0
BEL,2011,2,10,30,m,65,O,Vx,1.006714137,.,.,.,0
BEL,2011,3,10,30,m,65,O,Vx,1.006087344,.,.,.,0
BEL,2011,4,10,30,m,65,O,Vx,1.007017598,.,.,.,0
BEL,2011,5,10,30,m,65,O,Vx,1.006140669,.,.,.,0
BEL,2011,6,10,30,m,65,O,Vx,1.006447484,.,.,.,0
BEL,2011,7,10,30,m,65,O,Vx,1.006179637,.,.,.,0
BEL,2011,8,10,30,m,65,O,Vx,1.005635339,.,.,.,0
BEL,2011,9,10,30,m,65,O,Vx,1.005772618,.,.,.,0
BEL,2011,10,10,30,m,65,O,Vx,1.005552267,.,.,.,0
BEL,2011,11,10,30,m,65,O,Vx,1.005231519,.,.,.,0
BEL,2011,12,10,30,m,65,O,Vx,1.005086192,.,.,.,0
BEL,2011,13,10,30,m,65,O,Vx,1.004636687,.,.,.,0
BEL,2011,14,10,30,m,65,O,Vx,1.004729333,.,.,.,0
BEL,2011,15,10,30,m,65,O,Vx,1.00549793,.,.,.,0
BEL,2011,16,10,30,m,65,O,Vx,1.008980621,.,.,.,0
BEL,2011,17,10,30,m,65,O,Vx,1.011139635,.,.,.,0
BEL,2011,18,10,30,m,65,O,Vx,1.008780946,.,.,.,0
BEL,2011,19,10,30,m,65,O,Vx,1.00764744,.,.,.,0
BEL,2011,20,10,30,m,65,O,Vx,1.009943059,.,.,.,0
BEL,2011,21,10,30,m,65,O,Vx,1.010783334,.,.,.,0
BEL,2011,22,10,30,m,65,O,Vx,1.012856492,.,.,.,0
BEL,2011,23,10,30,m,65,O,Vx,1.014012928,.,.,.,0
BEL,2011,24,10,30,m,65,O,Vx,1.01409302,.,.,.,0
BEL,2011,25,10,30,m,65,O,Vx,1.016618454,.,.,.,0
BEL,2011,26,10,30,m,65,O,Vx,1.015776735,.,.,.,0
BEL,2011,27,10,30,m,65,O,Vx,1.015658881,.,.,.,0
BEL,2011,28,10,30,m,65,O,Vx,1.014858757,.,.,.,0
BEL,2011,29,10,30,m,65,O,Vx,1.01353225,.,.,.,0
BEL,2011,30,10,30,m,65,O,Vx,1.017165965,.,.,.,0
BEL,2011,31,10,30,m,65,O,Vx,1.01395113,.,.,.,0
BEL,2011,32,10,30,m,65,O,Vx,1.01435267,.,.,.,0
BEL,2011,33,10,30,m,65,O,Vx,1.012947759,.,.,.,0
BEL,2011,34,10,30,m,65,O,Vx,1.012179478,.,.,.,0
BEL,2011,35,10,30,m,65,O,Vx,1.012293969,.,.,.,0
BEL,2011,36,10,30,m,65,O,Vx,1.010437548,.,.,.,0
BEL,2011,37,10,30,m,65,O,Vx,1.008675132,.,.,.,0
BEL,2011,38,10,30,m,65,O,Vx,1.009211434,.,.,.,0
BEL,2011,39,10,30,m,65,O,Vx,1.006603474,.,.,.,0
BEL,2011,40,10,30,m,65,O,Vx,1.008028356,.,.,.,0
BEL,2011,41,10,30,m,65,O,Vx,1.006219975,.,.,.,0
BEL,2011,42,10,30,m,65,O,Vx,1.00570166,.,.,.,0
BEL,2011,43,10,30,m,65,O,Vx,1.004317735,.,.,.,0
BEL,2011,44,10,30,m,65,O,Vx,1.003880571,.,.,.,0
BEL,2011,45,10,30,m,65,O,Vx,1.003735485,.,.,.,0
BEL,2011,46,10,30,m,65,O,Vx,1.003358287,.,.,.,0
BEL,2011,47,10,30,m,65,O,Vx,1.003210731,.,.,.,0
BEL,2011,48,10,30,m,65,O,Vx,1.00269604,.,.,.,0
BEL,2011,49,10,30,m,65,O,Vx,1.002378792,.,.,.,0
BEL,2011,50,10,30,m,65,O,Vx,1.002585482,.,.,.,0
BEL,2011,51,10,30,m,65,O,Vx,1.001942425,.,.,.,0
BEL,2011,52,10,30,m,65,O,Vx,1.002036556,.,.,.,0
BEL,2011,53,10,30,m,65,O,Vx,1.001575439,.,.,.,0
BEL,2011,54,10,30,m,65,O,Vx,1.001395168,.,.,.,0
BEL,2011,55,10,30,m,65,O,Vx,1.001639613,.,.,.,0
BEL,2011,56,10,30,m,65,O,Vx,1.001062076,.,.,.,0
BEL,2011,57,10,30,m,65,O,Vx,1.001216632,.,.,.,0
BEL,2011,58,10,30,m,65,O,Vx,1.000928653,.,.,.,0
BEL,2011,59,10,30,m,65,O,Vx,1.000899953,.,.,.,0
BEL,2011,60,10,30,m,65,O,Vx,1.001056678,.,.,.,0
