1996, 1996, 91, 1177.33333333333, 295, 0.250566251415628, 0.5, 0.222669518178387, 0.777330481821613, 8071.59448675712, 1797.29805529753, 7172.94545910835, 26066.8766387335, 3.22945815495325
1996, 1996, 92, 931.666666666667, 246, 0.264042933810376, 0.5, 0.233249051833123, 0.766750948166877, 6274.29643145959, 1463.47369355789, 5542.55958468064, 18893.9311796251, 3.01132268550306
1996, 1996, 93, 692.5, 218, 0.314801444043321, 0.5, 0.27199001871491, 0.72800998128509, 4810.82273790169, 1308.49576651599, 4156.5748546437, 13351.3715949445, 2.77527822627027
1996, 1996, 94, 462.333333333333, 156, 0.337418889689978, 0.5, 0.288710672424429, 0.711289327575571, 3502.3269713857, 1011.15917495898, 2996.74738390621, 9194.79674030082, 2.62533932880141
1996, 1996, 95, 289.833333333333, 105, 0.354227840145968, 0.5, 0.300929106440271, 0.699070893559729, 2491.16779642672, 749.664898971471, 2116.33534694098, 6198.04935639461, 2.48800958541812
1996, 1996, 96, 186.166666666667, 78, 0.381196183043529, 0.5, 0.320172009142315, 0.679827990857685, 1741.50289745525, 557.580481605409, 1462.71265665254, 4081.71400945362, 2.34378823912265
1996, 1996, 97, 140.166666666667, 58, 0.408917583710978, 0.5, 0.339503174767012, 0.660496825232988, 1183.92241584984, 401.94541885885, 982.949706420413, 2619.00135280108, 2.21213934100667
1996, 1996, 98, 103.833333333333, 52, 0.437230519850073, 0.5, 0.358792913751112, 0.641207086248888, 781.976996990988, 280.567805236741, 641.693094372617, 1636.05164638067, 2.09219919853924
1996, 1996, 99, 62.8333333333333, 25, 0.465958435396533, 0.5, 0.377912643382901, 0.622087356617099, 501.409191754246, 189.488873072331, 406.664755218081, 994.358552008052, 1.98312788907829
1996, 1996, 100, 41.3333333333333, 22, 0.494913940605955, 0.5, 0.396738286279928, 0.603261713720072, 311.920318681915, 123.750732689752, 250.044952337039, 587.693796789971, 1.88411514605203
1996, 1996, 101, 21.8333333333333, 10, 0.523903603676522, 0.5, 0.415153417835263, 0.584846582164737, 188.169585992163, 78.1192467572928, 149.109962613517, 337.648844452932, 1.79438586035362
